Area_Year,9_Postsecondary enrolments,"2_Number of students in elementary and secondary schools_Total, school type Total, program type",3_Number of full-time and part-time educators,"1_Live births_Total, Canada and place of residence of mother outside Canada 10 11",6_Estimates of population,7_Dependency ratio,4_Canada_gdp_yearly_Final consumption expenditure,4_Canada_gdp_yearly_Gross fixed capital formation,4_Canada_gdp_yearly_Investment in inventories,4_Canada_gdp_yearly_Exports of goods and services,4_Canada_gdp_yearly_Less: imports of goods and services,4_Canada_gdp_yearly_Statistical discrepancy,4_Canada_gdp_yearly_Gross domestic product at market prices,4_Canada_gdp_yearly_Final domestic demand
Alberta_1991,-0.6221832232985396,-0.5685697807893146,-0.4180056064505766,0.36337274474545234,-0.5304899089898147,-1.4112910182200713,-0.06461215044753649,0.009075136348014672,0.21426410193398981,0.06559057212537091,-0.20271337090674932,2.8459755093701893,0.14297394016057968,-0.0410809227257696
Alberta_1992,-0.6221832232985396,-0.5685697807893146,-0.4180056064505766,0.3442081414643566,-0.5304899089898147,-1.4112910182200713,-0.05860003187188801,-0.0023602330174736634,-1.138099767751177,0.12372102750848031,-0.1975891544819751,-0.43743542193778256,0.14853037521288923,-0.03864066162721862
Alberta_1993,-0.0563143128918107,-0.5685697807893146,-0.4180056064505766,0.3005912917689095,-0.5304899089898147,-1.4112910182200713,-0.04956729682058078,0.07199613862062063,0.28323465928793334,0.1874047275119873,-0.1781845253904264,-0.14462907914581621,0.21381293064247403,-0.015676883836609107
Alberta_1994,-0.06195568590807959,-0.5685697807893146,-0.4180056064505766,0.289991180886749,-0.5304899089898147,-1.4112910182200713,-0.0426089610356898,0.18854690555637327,-0.3949758213591778,0.2480249416917662,-0.15357434310545626,4.38391950403479,0.2639430876844107,0.014527102590738944
Alberta_1995,-0.06872831050544725,-0.5685697807893146,-0.4180056064505766,0.2658368298601867,-0.5304899089898147,-1.4112910182200713,-0.034726243823308064,0.18523806025385928,0.7119340059781311,0.29979027458599883,-0.13105567772855722,3.1785807725416464,0.2932699518905005,0.02021912670976471
Alberta_1996,-0.07174994301811899,-0.5685697807893146,-0.4180056064505766,0.23964686035039914,-0.5304899089898147,-1.4112910182200713,-0.0213627453912371,0.2346854444546283,-0.30166271435090125,0.389659742107521,-0.08864436264822627,1.0010112717780908,0.3169348087782868,0.04149083666317142
Alberta_1997,-0.05256332080711476,-0.5685697807893146,-0.4180056064505766,0.21765225088530743,-0.5304899089898147,-1.4112910182200713,0.0173011454971948,0.4851782692361471,0.9817305979803218,0.44657779320703483,0.016419503367212814,1.5581961570909586,0.38580126481661126,0.12561653590260483
Alberta_1998,-0.03891387738780454,0.3655365318891206,-0.4180056064505766,0.24165765421797525,-0.5304899089898147,-1.4112910182200713,0.04674305789247098,0.6125026364768853,-0.21240669895168027,0.5173843683766659,0.05386927556006397,0.13680614353772422,0.43885410669606273,0.176407347682587
Alberta_1999,-0.008861286042562084,0.38499430155843956,-0.4180056064505766,0.24955188199438516,-0.5304899089898147,-1.4112910182200713,0.0720288931609974,0.5502698740272022,0.442813595910783,0.5488852296736582,0.08057097475310522,0.6456637683897821,0.4528729923330397,0.1838374823010524
Alberta_2000,0.011739400644815608,0.3902851723694963,-0.4180056064505766,0.22097874938228518,-0.5304899089898147,-1.4112910182200713,0.1131966203569633,0.7589388941849442,0.632820719601549,0.6590408188689135,0.19315268209922215,0.5376381273597364,0.5233063630561154,0.2608438348921189
Alberta_2001,0.08902174550093192,0.3959550906416436,-0.4180056064505766,0.23557562338394877,0.3732374429660038,0.6292499859782023,0.14482211092741448,0.922634088990916,-1.5296091080250327,0.6600367223875813,0.22244553835059594,-0.3379381209890561,0.5432706341990636,0.32045757182323
Alberta_2002,0.11782400615127572,0.3933070229620799,0.5985316102979708,0.26044988826433463,0.39401858945780155,0.599913134480144,0.1795410039126969,0.907466342124192,-1.9366706328002679,0.6723772659884648,0.22667505032025087,-0.22422691990479737,0.5715640014854239,0.3459709620352029
Alberta_2003,0.16457744320695009,0.4043151929779203,0.6742411452545897,0.299896202530735,0.41016453049569723,0.5738359331485365,0.20738162564617807,1.017240593880396,0.8789509438842492,0.6831265289671292,0.2915701721623463,1.177263633458692,0.6152987017821522,0.3911273030239554
Alberta_2004,0.17221339137936684,0.4011511995874277,0.7338963987545908,0.30999982109991375,0.42659623778631356,0.5510183819833803,0.2465914110784037,1.1911535029805311,0.2223782851521008,0.7744249015371748,0.362124009194612,1.1403074931063077,0.6880213237467795,0.4584013878847159
Alberta_2005,0.2340154514414999,0.39832413727346005,0.7603026212597382,0.3424455937532714,0.4511538133820587,0.5249411806517729,0.30752779935362057,1.6041238674966967,1.7721872798113019,0.7688283567637916,0.49944371374785895,0.22208954435091827,0.748919851920092,0.5921150343531948
Alberta_2006,0.24693553528878592,0.39965606793534797,0.7680227128891501,0.4179620745577962,0.48060694610559096,0.4956043291537146,0.3806412752523966,1.8372783428930421,1.010806421178553,0.8757256094468838,0.6307793560363469,1.2824464944616314,0.8404565629718393,0.6999699706429247
Alberta_2007,0.24854310332508417,0.48314127124055906,0.7675840713192972,0.511029558626226,0.508005339682105,0.4597481773227545,0.44779358273294495,1.8907492829816681,-1.1719088644933062,0.9170123053186119,0.7052373579636786,-0.8439529658140076,0.8673719343652269,0.765183646368588
Alberta_2008,0.24383947832998926,0.4815092613386411,0.8253093019119453,0.5536782483113587,0.532151849241103,0.43693062615759826,0.48832079366419284,1.932626029130285,-0.7682282493922838,0.88874813045729,0.7065271267236558,-0.30098198063667203,0.8925148029769275,0.8064090950688727
Alberta_2009,0.2545417136827527,0.4879056872445454,0.916283563499447,0.5771375100997466,0.5567212455711903,0.4173727251588927,0.48655937393621834,1.2552921603244622,-1.6479409466224848,0.8752926079170283,0.5653264963520991,-0.5909455434015318,0.8047064598452798,0.6581977653285779
Alberta_2010,0.29361454789833535,0.49373880650688456,0.8915441789597406,0.5554159714067949,0.572409133153329,0.4173727251588927,0.5288188902197717,1.7094775019287418,-0.012256846238275599,0.9138405691124198,0.7315323733134839,-0.9690352870066922,0.8790515608451814,0.7898682686602984
Alberta_2011,0.3119378465342905,0.5034624267934733,0.8875086765170934,0.5606787899244015,0.589238312636199,0.4238920254917944,0.5771851467998979,1.9720409943738317,0.690972365998011,1.030253030414088,0.8486689397038445,-0.8610096459766463,0.9804342748096213,0.8849463661793132
Alberta_2012,0.3160163061819361,0.4978925349346694,0.8748757993053285,0.6005719472724854,0.614510451622925,0.4336709759911473,0.6210241179634945,2.272325323267581,0.16016954714658316,1.0947053081330886,0.970499799598987,-0.8581668659495398,1.0457779510247815,0.9847380812448215
Alberta_2013,0.32856426779859754,0.5305695848095241,0.880139498143564,0.6187435659276176,0.6459722226295412,0.4434499264904999,0.6700745623718422,2.601965727685234,1.1548331733000232,1.2005633571445276,1.1243773463411304,-0.26118306025718147,1.1449047523579838,1.0951886726181517
Alberta_2014,0.3036618481251995,0.56333086745351,0.9015452067523878,0.6784964157949718,0.6763033403963342,0.4467095766569509,0.7126907297573408,2.752796131955032,0.34611957922829356,1.3397192238018594,1.1697516437078954,-0.1730568794168809,1.2531718893522352,1.1617088088847844
Alberta_2015,0.2908906131701633,0.5971713824519901,0.9465498318193004,0.7072433207166153,0.6942835638857676,0.4760464281550091,0.7260396710015773,2.0678916250970567,-1.4572576409968763,1.3184047234947192,0.9823633482831016,-0.43743542193778256,1.1811382653340943,1.022372202290635
Alberta_2016,0.29909218713312946,0.6229150225177287,0.9648850494391537,0.6815746681354586,0.7095234456363402,0.5119025799859692,0.738609802696668,1.5408852160750492,-0.9602639188875776,1.3110761726019138,0.898168173194861,0.7878027697451057,1.1164169098447927,0.9169172397699988
Alberta_2017,0.3252300526122011,0.6467318379895899,-0.4180056064505766,0.6281024460273237,0.7228332969872038,0.5477587318169294,0.7796537937960406,1.556661790477436,1.1264335320366348,1.422866342572374,0.9466913654621109,-0.6421155838894483,1.1977686754456567,0.9526923883280011
Alberta_2018,0.3404275245109097,0.6727966154876414,-0.4180056064505766,0.5978412395510858,0.7397295591374652,0.5770955833149876,0.8127495603377762,1.532520455150294,0.1378555432967779,1.5652480706271297,1.0231130693753538,0.23061788443223769,1.2396141878245999,0.9734633843295825
Alberta_2019,0.3720876838924504,0.6909750999757794,-0.4180056064505766,0.5816307655322315,0.7587316851107746,0.6096920849794967,0.815449918681076,1.3800753343728696,1.210280091957115,1.5878291004090972,0.9958071541866476,-0.24412638009454266,1.2419034390661514,0.942183150672449
Alberta_2020,0.38911599716583195,0.7116121284129359,-0.4180056064505766,0.514132635582362,0.7757101013647137,0.6390289364775549,0.7445709711148957,1.0965999396158914,-2.7906884165064505,1.468082527327541,0.8683640572548476,-0.01101841787181217,1.08797351881202,0.8244002653379067
Alberta_2021,0.3876275082433336,0.6961185634408564,-0.4180056064505766,0.5358293496596647,0.7824626958576473,0.6716254381420641,0.7981123079701865,1.203885939704605,-1.6682264046677624,1.5479496595093998,0.930435631271047,-0.24412638009454266,1.172698040489636,0.8901088996826156
British Columbia_1991,-0.6221832232985396,-0.5685697807893146,-0.4180056064505766,0.43439597011749226,-0.5304899089898147,-1.4112910182200713,0.0761340201303264,0.022548754419851623,-0.5085743864127318,-0.2165423996902679,-0.1380506398322173,-0.9974630872777569,0.011319768031157435,0.06736105750747963
British Columbia_1992,-0.6221832232985396,-0.5685697807893146,-0.4180056064505766,0.44608836408821256,-0.5304899089898147,-1.4112910182200713,0.10164549181028758,0.048622455403661835,-0.5045172948036762,-0.19338764288124163,-0.11246441632348064,-3.8260292142486936,0.03084508080497316,0.09329458701236346
British Columbia_1993,0.0955859816491498,-0.5685697807893146,-0.4180056064505766,0.44390379791109286,-0.5304899089898147,-1.4112910182200713,0.12406356107541752,0.05439308161124622,-0.015637755912488515,-0.173978349305466,-0.11592703876017615,-5.315645948452483,0.06477267323437522,0.11225265318837041
British Columbia_1994,0.09909881550624601,-0.5685697807893146,-0.4180056064505766,0.46423515812769567,-0.5304899089898147,-1.4112910182200713,0.1493566749378612,0.13364654429706121,0.248073198676119,-0.1405398061623701,-0.023342556962894744,-0.03944621814287686,0.08465359785153875,0.15001914688811469
British Columbia_1995,0.10814882815503621,-0.5685697807893146,-0.4180056064505766,0.4624726104166105,-0.5304899089898147,-1.4112910182200713,0.16454710044316193,0.09020802316565761,0.17707409551764774,-0.10759921477860812,-0.015022967484122969,2.1523371827562108,0.10504015805846245,0.15228674800327763
British Columbia_1996,0.12222993336187096,-0.5685697807893146,-0.4180056064505766,0.44588976716301987,-0.5304899089898147,-1.4112910182200713,0.19408363455936234,0.09071096765163973,-0.09610340615875593,-0.10468727949032945,-0.02046091144510787,0.26188846473040883,0.12532114599939229,0.17580879307350847
British Columbia_1997,0.14600110145417022,-0.5685697807893146,-0.4180056064505766,0.40649310212791767,-0.5304899089898147,-1.4112910182200713,0.22190242051109177,0.15625257540383677,0.3806048579052653,-0.08182479871395569,0.026946805137837433,-0.34646646107037554,0.15263658071654598,0.21209616624889518
British Columbia_1998,0.1777803399495108,0.5395245810777902,-0.4180056064505766,0.36759292940579724,-0.5304899089898147,-1.4112910182200713,0.2345307809575205,0.09785807350506995,-0.0568848539378861,-0.06579291707105346,0.018871225965007288,1.6235800977144075,0.16287709051795246,0.2096386391520054
