Area_Year,9_Postsecondary enrolments,"2_Number of students in elementary and secondary schools_Public school Total, program type","2_Number of students in elementary and secondary schools_Priviate school Total, program type","2_Number of students in elementary and secondary schools_Home-schooling Total, program type",3_Number of full-time and part-time educators,"1_Live births_Canada, place of residence of mother 10",1_Live births_Place of residence of mother outside Canada 11,6_Estimates of population,7_Dependency ratio,4_Canada_gdp_yearly_Durable goods,4_Canada_gdp_yearly_Semi-durable goods,4_Canada_gdp_yearly_Non-durable goods,4_Canada_gdp_yearly_Services,4_Canada_gdp_yearly_Non-profit institutions serving households final consumption expenditure,4_Canada_gdp_yearly_General governments final consumption expenditure,4_Canada_gdp_yearly_Non-residential structures,4_Canada_gdp_yearly_Machinery and equipment,4_Canada_gdp_yearly_Intellectual property products,4_Canada_gdp_yearly_Residential structures,4_Canada_gdp_yearly_Non-profit institutions serving households gross fixed capital formation,4_Canada_gdp_yearly_General governments gross fixed capital formation,4_Canada_gdp_yearly_Non-farm,4_Canada_gdp_yearly_Farm,4_Canada_gdp_yearly_Exports of goods to other countries,4_Canada_gdp_yearly_Exports of services to other countries,4_Canada_gdp_yearly_Exports of goods to other provinces,4_Canada_gdp_yearly_Exports of services to other provinces,4_Canada_gdp_yearly_Imports of goods from other countries,4_Canada_gdp_yearly_Imports of services from other countries,4_Canada_gdp_yearly_Imports of goods from other provinces,4_Canada_gdp_yearly_Imports of services from other provinces,4_Canada_gdp_yearly_Statistical discrepancy,4_Canada_gdp_yearly_Gross domestic product at market prices,4_Canada_gdp_yearly_Final domestic demand
British Columbia_2010,261339.0,562740.0,64728.0,552.0,35958.0,43819.0,60.0,4465546.0,57.7,14393.0,8667.0,31413.0,80682.0,3173.0,41761.0,12170.0,7237.0,4611.0,17494.0,240.0,9222.0,-863.0,-92.0,31700.0,14396.0,12157.0,20828.0,42271.0,9767.0,18984.0,26398.0,-137.0,211749.0,231029.0
British Columbia_2011,268887.0,579111.0,70272.0,2226.0,36108.0,44146.0,59.0,4502104.0,58.1,14564.0,9062.0,31495.0,82879.0,3351.0,42612.0,13734.0,7500.0,4657.0,17987.0,247.0,7334.0,564.0,171.0,33180.0,14326.0,13116.0,22278.0,45024.0,10476.0,18984.0,26350.0,-108.0,218203.0,235419.0
British Columbia_2012,273123.0,569736.0,71865.0,2085.0,36021.0,44107.0,63.0,4566769.0,58.3,15063.0,9150.0,31561.0,84975.0,3396.0,43344.0,14937.0,7812.0,4134.0,19282.0,280.0,8041.0,500.0,22.0,34647.0,14531.0,13701.0,22562.0,47586.0,11146.0,19417.0,26533.0,-6.0,223329.0,241975.0
British Columbia_2013,273093.0,564528.0,74310.0,2061.0,35613.0,43817.0,76.0,4630077.0,58.5,15795.0,9402.0,31971.0,87169.0,3448.0,43347.0,14618.0,7182.0,4243.0,19396.0,369.0,7339.0,1157.0,-81.0,36895.0,14974.0,13612.0,22822.0,46891.0,11729.0,18783.0,28265.0,162.0,228310.0,244269.0
British Columbia_2014,276726.0,558984.0,76074.0,2031.0,35505.0,44397.0,82.0,4707103.0,58.7,16955.0,9874.0,32801.0,89779.0,3418.0,42520.0,16070.0,7814.0,4030.0,20558.0,403.0,7817.0,856.0,27.0,39096.0,16711.0,13943.0,25146.0,49574.0,12206.0,17366.0,31969.0,-38.0,236696.0,251975.0
British Columbia_2015,271272.0,552786.0,80637.0,2220.0,35757.0,44315.0,68.0,4776388.0,59.3,18329.0,10643.0,33998.0,92402.0,3637.0,43451.0,14103.0,6832.0,3367.0,22528.0,395.0,7694.0,101.0,46.0,39637.0,17002.0,13153.0,24313.0,49561.0,12515.0,16871.0,30949.0,-129.0,241509.0,257194.0
British Columbia_2016,273408.0,553374.0,81660.0,2247.0,36111.0,45298.0,99.0,4859250.0,59.9,19499.0,10957.0,34852.0,95087.0,4015.0,44179.0,12661.0,7744.0,3420.0,25916.0,329.0,7859.0,-174.0,55.0,40780.0,17530.0,12922.0,25885.0,52808.0,13075.0,18125.0,31334.0,199.0,248262.0,266460.0
British Columbia_2017,277974.0,557625.0,83469.0,2316.0,-1.0,44648.0,125.0,4929384.0,60.7,21152.0,11454.0,36328.0,99120.0,3993.0,45171.0,14297.0,8036.0,3580.0,25970.0,326.0,8520.0,1668.0,-35.0,41307.0,19083.0,12589.0,26748.0,55880.0,12409.0,19154.0,34092.0,-76.0,257724.0,277778.0
British Columbia_2018,286914.0,563241.0,84999.0,2259.0,-1.0,43599.0,137.0,5010476.0,61.3,21832.0,12188.0,36920.0,102701.0,4173.0,46601.0,14310.0,8633.0,4224.0,25551.0,347.0,9579.0,2208.0,419.0,42326.0,20537.0,13380.0,27292.0,58109.0,12789.0,20201.0,34843.0,-57.0,266882.0,286780.0
British Columbia_2019,295320.0,568980.0,86082.0,2307.0,-1.0,43452.0,224.0,5094796.0,61.6,21518.0,12487.0,37020.0,105407.0,4279.0,47874.0,19758.0,9641.0,4900.0,24876.0,333.0,9663.0,1990.0,470.0,41271.0,23131.0,13027.0,28469.0,59584.0,13790.0,21116.0,36724.0,144.0,273941.0,297493.0
British Columbia_2020,297432.0,576000.0,87222.0,2454.0,-1.0,42251.0,133.0,5158728.0,62.3,21251.0,12132.0,39185.0,97698.0,4351.0,49720.0,21428.0,7804.0,4784.0,25691.0,323.0,10033.0,-752.0,440.0,37716.0,17465.0,15353.0,26013.0,57624.0,9859.0,20746.0,35781.0,-56.0,265831.0,294349.0
British Columbia_2021,287523.0,568284.0,87291.0,5550.0,-1.0,43999.0,55.0,5214805.0,62.6,23544.0,14616.0,40246.0,104360.0,4478.0,53629.0,22514.0,8240.0,5143.0,29447.0,315.0,11603.0,1692.0,-8.0,40026.0,18112.0,13677.0,27554.0,66525.0,9070.0,21865.0,39506.0,10.0,282111.0,318273.0
