Area_Year,9_Postsecondary enrolments_Canada,"2_Number of students in elementary and secondary schools_Total, school type Total, program type",3_Number of full-time and part-time educators_Canada,"1_Live births_Total, Canada and place of residence of mother outside Canada 10 11",6_Estimates of population_Canada,7_Dependency ratio_Canada,5_Household spending_Total expenditure,4_Canada_gdp_yearly_Final consumption expenditure,4_Canada_gdp_yearly_Gross fixed capital formation,4_Canada_gdp_yearly_Investment in inventories,4_Canada_gdp_yearly_Exports of goods and services,4_Canada_gdp_yearly_Less: imports of goods and services,4_Canada_gdp_yearly_Statistical discrepancy,4_Canada_gdp_yearly_Gross domestic product at market prices,4_Canada_gdp_yearly_Final domestic demand,8_Canadian government finance statistics for the federal government_Gross operating balance 5 6,8_Canadian government finance statistics for the federal government_Net operating balance 7,8_Canadian government finance statistics for the federal government_Net worth 3 10 11
Canada_1991,0.023425329093558656,0.4459152433129221,0.16309548360486747,1.0,0.08594653218191972,0.2548387096774185,0.19276640953392743,0.0,0.03090519510641676,0.31721056607309117,0.0,0.0,0.17659777424483303,0.0,0.0,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_1992,0.023425329093558656,0.4459152433129221,0.16309548360486747,0.9361665382469377,0.08594653218191972,0.2548387096774185,0.19276640953392743,0.01328848758792911,0.008568004682995789,0.3042752659963811,0.04153502105003459,0.023524054586968934,0.0,0.009251100051603123,0.004587992893632986,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_1993,0.04875855677703633,0.4459152433129221,0.16309548360486747,0.8032521189255251,0.08594653218191972,0.2548387096774185,0.19276640953392743,0.02594629405235027,0.0,0.5085230100777055,0.106331950462214,0.05961107271376237,0.3790143084260731,0.03684031738374616,0.012129984224454993,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_1994,0.033569093283080775,0.4459152433129221,0.16309548360486747,0.7654568642559179,0.08594653218191972,0.2548387096774185,0.19276640953392743,0.043529707986166066,0.04884839537443719,0.6070163316215093,0.19155929424685447,0.10261610330725562,0.6471224165341811,0.08468139103795469,0.03772239648220088,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_1995,0.019234015578760255,0.4459152433129221,0.16309548360486747,0.6650902037888251,0.08594653218191972,0.2548387096774185,0.19276640953392743,0.05731844312551515,0.038231580032471735,0.8076276694793674,0.25807922271198114,0.13508025045887534,0.5074721780604133,0.11464608560366618,0.045567320663752464,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_1996,0.014228279480616113,0.4459152433129221,0.16309548360486747,0.5079177405212958,0.08594653218191972,0.2548387096774185,0.19276640953392743,0.0743556097330682,0.08252951723173108,0.5871185726080821,0.3048270122593856,0.1669203054914699,0.35694753577106514,0.13314107855507173,0.06957388520710939,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_1997,0.001336700348300024,0.4459152433129221,0.16309548360486747,0.27793129101681835,0.08594653218191972,0.2548387096774185,0.19276640953392743,0.11111548243474378,0.1773316496147206,0.7895627528941929,0.37905751781266095,0.2567609078214859,0.9116057233704291,0.1828214173488636,0.12121644932290476,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_1998,0.0,0.4361415476062591,0.16309548360486747,0.18983978531763945,0.08594653218191972,0.2548387096774185,0.19276640953392743,0.13922830535618957,0.20665007492056953,0.7026813372137282,0.46830386631664755,0.2946661215324761,0.70181240063593,0.2299814151578894,0.15000451519686264,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_1999,0.009560163573537395,0.4436924839760801,0.16309548360486747,0.12232643409410926,0.08594653218191972,0.2548387096774185,0.19276640953392743,0.17893065049734225,0.254667348989953,0.7070614207163896,0.5795137629594428,0.355354483241991,1.0,0.294909444540006,0.19228726051027245,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_2000,0.03543633964591231,0.4668018405127654,0.16309548360486747,0.0,0.08594653218191972,0.2548387096774185,0.19276640953392743,0.22502242489023616,0.30450609488957037,0.8921492273368741,0.6822456629425028,0.4244469970569244,0.8493481717011129,0.3633843535617265,0.23990208473089425,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_2001,0.14604484836374776,0.4339572814838686,0.16309548360486747,0.07911098121529303,0.0,0.435483870967742,0.19276640953392743,0.2576868044803782,0.3543236715865121,0.39112154731719884,0.6462525481172071,0.38111315536432594,0.47046104928457866,0.388282660649816,0.2771752651987055,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_2002,0.21705188671120035,0.44898306298564084,0.0,0.016101177033238656,0.046943575034401164,0.3387096774193541,0.19276640953392743,0.30228086251998865,0.3651218057513963,0.4647221750510912,0.6610637458488285,0.3967506108423297,0.7437201907790143,0.43101482463077767,0.31417799458913553,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_2003,0.2866912187744386,0.43593117771332324,0.02882037533512083,0.10190769721284898,0.08624335416872597,0.24193548387096797,0.19276640953392743,0.33853715873917034,0.42221514536799454,0.7009070520515538,0.6402155141540592,0.43296471878538917,0.7837837837837838,0.457292100096768,0.3558449684120514,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_2004,0.39318282822367,0.34822931213520913,0.09837079810270222,0.13751095995961382,0.1272978237575515,0.16129032258064413,0.19276640953392743,0.3753820704982864,0.5193357656440409,0.7132802023739115,0.7065234074338512,0.5088124619406562,0.5839745627980921,0.5031305465039069,0.40751126034809404,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_2005,0.4227831617097362,0.292065026676692,0.20710455764075153,0.2215638866009506,0.16924790794892264,0.09677419354838612,0.19276640953392743,0.41910092229548557,0.6332490860426845,0.8753081576127374,0.7352686707497177,0.5799205661607951,0.645087440381558,0.5521783376079752,0.46859058590668845,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_2006,0.5875073639097796,0.0,0.4811816869457628,0.3875043175598476,0.21456440134717258,0.04838709677419395,0.19276640953392743,0.47337944609007976,0.7188048788569368,0.8320226265276127,0.7466725255834946,0.6351830039273458,0.44515103338632744,0.593794594251768,0.5310083448209771,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_2007,0.4948891882301467,0.47801858416586107,0.5790884718498663,0.5521295533650399,0.2585563650365126,0.016129032258064058,0.19276640953392743,0.5305729029852644,0.7646711778544371,0.8024980529709029,0.7615229469821084,0.6983552955351995,0.23497615262321142,0.6273871287956465,0.5861269194194011,0.8862823186561567,0.8914681612953448,0.8082245916173332
Canada_2008,0.5359686082124386,0.6539415261216739,0.6448236749845337,0.7053564311714533,0.3081179969124763,0.016129032258064058,0.19276640953392743,0.579620162911834,0.7889688205256591,0.796595480550204,0.7015329063827708,0.7087128451570128,0.42034976152623205,0.6440080220404312,0.6295165790657044,0.9421160741988823,0.9494745446053245,1.0
Canada_2009,0.5770135771548266,0.6142308518637876,0.7231903485254696,0.742221749873794,0.3609575976103656,0.016129032258064058,0.19276640953392743,0.5919656551154775,0.617208352815136,0.4766502901512534,0.5381413211667961,0.5640127068183958,0.27395866454689977,0.5950974070589727,0.5948465478094845,0.8186895405969059,0.8251089833411178,0.9129962275139292
Canada_2010,0.6813141004661225,0.5869275253339055,0.7379356568364619,0.6694741876345081,0.4129968059042195,0.0,0.0,0.6432551014355561,0.7721972896057374,0.5341945155264591,0.6113844135379635,0.7050326485625871,0.1427027027027027,0.6452375621376605,0.6726051487987733,0.8533264208818875,0.8589249571851159,0.8074550148585513
Canada_2011,0.7483317083926178,0.5961077093851816,0.7336564240049501,0.6700852884129977,0.4592846210890045,0.03225806451612989,0.07256686221072561,0.6763728209119819,0.8418181952058199,0.8492618856610823,0.6678721785961564,0.7701340013390399,0.2417170111287758,0.6978668272099771,0.7151961254082108,0.8982730653972892,0.9021640977736259,0.6820868009786105
Canada_2012,0.7868996475658618,0.555103484083503,0.7723241905547544,0.721457608204692,0.5111715845887304,0.09677419354838612,0.1672132662016721,0.7026692579873162,0.9185777241082245,0.7100712641928173,0.7023963955155411,0.8157073278365636,0.2448330683624801,0.7282516987256795,0.7544089975894378,0.9190064922058183,0.9216682235715397,0.6385849147355751
Canada_2013,0.8170649781063641,0.5744485623231999,0.8010930088678085,0.6947684459441508,0.5622057004326244,0.16129032258064413,0.324402974733244,0.7314133672924654,0.9424519827259308,0.9673133340750587,0.7334291376136776,0.8421820293918185,0.4797456279809221,0.7691477206661714,0.7822742125128085,0.9739094233208831,0.9753464113342674,0.6737046541194456
Canada_2014,0.8498072464317334,0.5890580799942704,0.8954423592493299,0.7419826234822118,0.6112674157664157,0.24193548387096797,0.39964894452399635,0.7666240765242569,0.9800668946804556,0.8112757871560492,0.8151274882869036,0.8751069447283686,0.36979332273449916,0.8207151320398258,0.8185236412021851,0.9844312741297578,0.9856959364782811,0.5990453088316734
Canada_2015,0.8458143709067856,0.6130178680130332,0.9084862858321312,0.7205675266360227,0.6480100359768288,0.35483870967741993,0.4906462192249066,0.8031721081575758,0.8910181834246984,0.5963062076557769,0.862098682198481,0.8851286527506022,0.29354531001589823,0.8328988221592051,0.8234661691964055,0.9999018117692342,0.9999999999999999,0.6157654038848028
Canada_2016,0.8506581871173782,0.6473305403373075,1.0000000000000009,0.7354066477136856,0.7042823415692236,0.48387096774193594,0.5734214051457345,0.8395957588207594,0.8156217670945913,0.5780656192723674,0.8820845616783636,0.8858106112966082,0.8315421303656597,0.8515297900412537,0.8316594085644992,0.9653827573611717,0.9648178421298458,0.6939086439589526
Canada_2017,0.8763311020543156,0.7344012962366158,0.8754691689008043,0.6514334298695434,0.7645919022931666,0.5967741935483879,0.6653425100466537,0.899725635553468,0.8673197212292127,1.0,0.9029049388849791,0.9480278364554164,0.31294117647058817,0.9086531947382026,0.8903687165046111,0.9751269573823804,0.9744434065078623,0.7094275752872263
Canada_2018,0.9227745489497599,0.8200889819887554,0.8754691689008043,0.6111539176873819,0.8365411311456032,0.693548387096774,0.625811815788258,0.952608429337688,0.9075522511146046,0.9393346723428176,0.9588719955523773,0.9945064750909369,0.526168521462639,0.9624238324173844,0.9406007423352231,1.0,0.9961894753230577,0.6596442787427821
Canada_2019,0.968198245064027,0.9201310559673423,0.8754691689008043,0.5903764912187475,0.9107460742295794,0.7903225806451619,1.0,0.9796369286192441,0.9208704407980237,0.8668934784772768,1.0,1.0,0.539268680445151,1.0000000000000002,0.9644140288087989,0.9097178855753635,0.904363225906897,0.5355890252114386
Canada_2020,1.0,1.0,0.8754691689008043,0.42697345697053457,0.9710867759341397,0.9032258064516139,0.625811815788258,0.8976241721553679,0.8810797029684745,0.0,0.8619918119174007,0.8637196971909364,0.42969793322734495,0.8971121423210682,0.8923941048115412,0.0,0.0,0.0
