Area_Year,9_Postsecondary enrolments_Canada,"2_Number of students in elementary and secondary schools_Public school Total, program type","2_Number of students in elementary and secondary schools_Priviate school Total, program type","2_Number of students in elementary and secondary schools_Home-schooling Total, program type",3_Number of full-time and part-time educators_Canada,"1_Live births_Canada, place of residence of mother 10",1_Live births_Place of residence of mother outside Canada 11,6_Estimates of population_Canada,7_Dependency ratio_Canada,5_Household spending_Food purchased from stores,5_Household spending_Food purchased from restaurants,5_Household spending_Rented living quarters,5_Household spending_Owned living quarters,"5_Household spending_Water, fuel and electricity for principal accommodation",5_Household spending_Other accommodation,5_Household spending_Communications,5_Household spending_Household furnishings,5_Household spending_Household appliances,5_Household spending_Clothing and accessories,5_Household spending_Private transportation,5_Household spending_Public transportation,5_Household spending_Direct health care costs to household,5_Household spending_Personal care,5_Household spending_Recreational equipment and related services,5_Household spending_Home entertainment equipment and services,5_Household spending_Recreational services,5_Household spending_Recreational vehicles and associated services,5_Household spending_Education,5_Household spending_Reading materials and other printed matter,"5_Household spending_Tobacco products, alcoholic beverages and cannabis for non-medical use",5_Household spending_Tobacco products and alcoholic beverages (Terminated),5_Household spending_Games of chance,5_Household spending_Miscellaneous expenditures,5_Household spending_Income taxes 8,5_Household spending_Personal insurance payments and pension contributions,"5_Household spending_Gifts of money, support payments and charitable contributions",4_Canada_gdp_yearly_Durable goods,4_Canada_gdp_yearly_Semi-durable goods,4_Canada_gdp_yearly_Non-durable goods,4_Canada_gdp_yearly_Services,4_Canada_gdp_yearly_Non-profit institutions serving households final consumption expenditure,4_Canada_gdp_yearly_General governments final consumption expenditure,4_Canada_gdp_yearly_Non-residential structures,4_Canada_gdp_yearly_Machinery and equipment,4_Canada_gdp_yearly_Intellectual property products,4_Canada_gdp_yearly_Residential structures,4_Canada_gdp_yearly_Non-profit institutions serving households gross fixed capital formation,4_Canada_gdp_yearly_General governments gross fixed capital formation,4_Canada_gdp_yearly_Non-farm,4_Canada_gdp_yearly_Farm,4_Canada_gdp_yearly_Exports of goods,4_Canada_gdp_yearly_Exports of services,4_Canada_gdp_yearly_Imports of goods,4_Canada_gdp_yearly_Imports of services,4_Canada_gdp_yearly_Statistical discrepancy,4_Canada_gdp_yearly_Gross domestic product at market prices,4_Canada_gdp_yearly_Final domestic demand,8_Canadian government finance statistics for the federal government_Gross operating balance 5 6,"8_Canadian government finance statistics for the federal government_Taxes on income, profits and capital gains",8_Canadian government finance statistics for the federal government_Taxes on property,8_Canadian government finance statistics for the federal government_Taxes on goods and services,8_Canadian government finance statistics for the federal government_Taxes on international trade and transactions,8_Canadian government finance statistics for the federal government_Other taxes,8_Canadian government finance statistics for the federal government_Social contributions,"8_Canadian government finance statistics for the federal government_Grants, revenue",8_Canadian government finance statistics for the federal government_Property income,8_Canadian government finance statistics for the federal government_Sales of goods and services,"8_Canadian government finance statistics for the federal government_Fines, penalties and forfeits",8_Canadian government finance statistics for the federal government_Voluntary transfers other than grants,8_Canadian government finance statistics for the federal government_Miscellaneous revenue 8,8_Canadian government finance statistics for the federal government_Compensation of employees 9,8_Canadian government finance statistics for the federal government_Use of goods and services 9,8_Canadian government finance statistics for the federal government_Interest expense,8_Canadian government finance statistics for the federal government_Subsidies,"8_Canadian government finance statistics for the federal government_Grants, expense",8_Canadian government finance statistics for the federal government_Social benefits,8_Canadian government finance statistics for the federal government_Other expense,8_Canadian government finance statistics for the federal government_Nonfinancial assets 12,"8_Canadian government finance statistics for the federal government_Currency and deposits, assets","8_Canadian government finance statistics for the federal government_Debt securities, assets","8_Canadian government finance statistics for the federal government_Loans, assets","8_Canadian government finance statistics for the federal government_Equity and investment fund shares, assets","8_Canadian government finance statistics for the federal government_Insurance and pension, assets",8_Canadian government finance statistics for the federal government_Other accounts receivable,"8_Canadian government finance statistics for the federal government_Currency and deposits, liabilities","8_Canadian government finance statistics for the federal government_Debt securities, liabilities","8_Canadian government finance statistics for the federal government_Loans, liabilities","8_Canadian government finance statistics for the federal government_Insurance, pension and standardized guarantee schemes, liabilities",8_Canadian government finance statistics for the federal government_Other accounts payable,"8_Canadian government finance statistics for the federal government_Monetary gold and special drawing rights (SDR), liabilities"
Canada_2001,-0.35423550396081765,0.6185746350174053,-0.9639498100716098,-0.7962463217169039,-0.9660091350809066,-1.5616737320373515,0.11238586468042869,0.4741579793009546,0.713529281956185,-0.635509885843961,-0.635776610019193,-0.6352154776421506,-0.6345086308470296,-0.6387851888846446,-0.632913926862367,-0.6316670981547104,-0.6366966342071508,-0.6348315191048235,-0.6394217403082599,-0.6387725321995208,-0.635188666675338,-0.6374558033130551,-0.6347993979176814,-0.6381313100861133,-0.598444908999373,-0.6317284630892473,-0.6354843683494236,-0.6316023551975513,-0.6305208431262473,-0.18257418583505536,-0.587748531206333,-0.6334478907533017,-0.6321507852044194,-0.6350815542662809,-0.6358405448511665,-0.6348631246064158,-0.6133694063068944,-0.6982514287281404,-0.590214295773548,-0.6774348681715509,-0.23635500965572057,-0.735394889329312,-0.6632241135351004,-0.37378917273112894,0.09340375624364598,-0.7227062873454914,-0.6555065761025675,-0.7118306410818663,-1.0916797519649628,-1.0357104026867823,0.22129734213928423,-0.27043355211664455,-0.49040449637767913,-0.869132910707777,-0.04710913202627725,-0.4469845790087057,-0.6348624669995112,0.2673858424784629,-0.8802835748928631,-0.9074852129730303,-0.8867642425207365,-0.8818926356134954,-0.9074852129730303,-0.8975076266389601,-0.8149010255905664,-0.8756417575175377,-0.8957729109130094,-0.6297966289221598,-0.3281465623673728,-0.4797280880305324,-0.8877860144452352,-0.893911061737644,-0.8997386894224837,-0.32739651917013907,-0.8746914026614568,-0.7958178133320591,-0.7592391454475813,-0.8664752725588033,-0.7642847228542872,-0.8984374326152781,-0.8742978458304127,-0.8414639818994489,-0.3786772935139519,-0.8673187687870493,-0.9018733638703538,-0.8632638467421042,-0.8983855237996287,-0.9030628651736535,-0.902574092683732,-0.7541923627712047
Canada_2002,-0.23633435251583337,0.6232180622756445,-0.9639498100716098,-0.7962463217169039,0.8567457642137392,-1.7866180299982815,-0.05041608882860323,0.4950865588662761,0.6929849404014093,-0.635509885843961,-0.635776610019193,-0.6352154776421506,-0.6345086308470296,-0.6387851888846446,-0.632913926862367,-0.6316670981547104,-0.6366966342071508,-0.6348315191048235,-0.6394217403082599,-0.6387725321995208,-0.635188666675338,-0.6374558033130551,-0.6347993979176814,-0.6381313100861133,-0.598444908999373,-0.6317284630892473,-0.6354843683494236,-0.6316023551975513,-0.6305208431262473,-0.18257418583505536,-0.587748531206333,-0.6334478907533017,-0.6321507852044194,-0.6350815542662809,-0.6358405448511665,-0.6348631246064158,-0.4247962982559485,-0.5786380987787273,-0.4404981489593441,-0.574647273284554,0.06742164025108503,-0.6073453633406704,-0.7890970523189934,-0.5342156110379703,-0.16853498302889014,-0.28136410655586613,-0.18817607256554947,-0.6048518387892037,-0.7203284783632641,-1.1266074863309052,0.2541038317260931,-0.12673429351622284,-0.44414957305490166,-0.8041264371487833,1.0975946530565965,-0.3096813138767808,-0.5233617724656734,0.2673858424784629,-0.8802835748928631,-0.9074852129730303,-0.8867642425207365,-0.8818926356134954,-0.9074852129730303,-0.8975076266389601,-0.8149010255905664,-0.8756417575175377,-0.8957729109130094,-0.6297966289221598,-0.3281465623673728,-0.4797280880305324,-0.8877860144452352,-0.893911061737644,-0.8997386894224837,-0.32739651917013907,-0.8746914026614568,-0.7958178133320591,-0.7592391454475813,-0.8664752725588033,-0.7642847228542872,-0.8984374326152781,-0.8742978458304127,-0.8414639818994489,-0.3786772935139519,-0.8673187687870493,-0.9018733638703538,-0.8632638467421042,-0.8983855237996287,-0.9030628651736535,-0.902574092683732,-0.7541923627712047
Canada_2003,-0.12070416109819655,0.6191834276257561,-0.9639498100716098,-0.7962463217169039,0.8654638459314734,-1.4795557417072827,0.003851229007740739,0.512607349600888,0.6724405988466338,-0.635509885843961,-0.635776610019193,-0.6352154776421506,-0.6345086308470296,-0.6387851888846446,-0.632913926862367,-0.6316670981547104,-0.6366966342071508,-0.6348315191048235,-0.6394217403082599,-0.6387725321995208,-0.635188666675338,-0.6374558033130551,-0.6347993979176814,-0.6381313100861133,-0.598444908999373,-0.6317284630892473,-0.6354843683494236,-0.6316023551975513,-0.6305208431262473,-0.18257418583505536,-0.587748531206333,-0.6334478907533017,-0.6321507852044194,-0.6350815542662809,-0.6358405448511665,-0.6348631246064158,-0.34495377461995186,-0.4821870757826184,-0.32307565186219683,-0.46797584745068693,-0.0310508985704473,-0.44059911685497005,-0.6376570489090624,-0.30125602610105284,0.03237433037568232,-0.15551588428084717,-0.520546556247034,-0.4937222103132129,-0.09961091931430606,1.6162869278093346,0.16734244573048684,-0.16971722675948125,-0.3498316470888426,-0.6005325704206504,1.2654241584329546,-0.22524946245313285,-0.39780626353665033,0.2673858424784629,-0.8802835748928631,-0.9074852129730303,-0.8867642425207365,-0.8818926356134954,-0.9074852129730303,-0.8975076266389601,-0.8149010255905664,-0.8756417575175377,-0.8957729109130094,-0.6297966289221598,-0.3281465623673728,-0.4797280880305324,-0.8877860144452352,-0.893911061737644,-0.8997386894224837,-0.32739651917013907,-0.8746914026614568,-0.7958178133320591,-0.7592391454475813,-0.8664752725588033,-0.7642847228542872,-0.8984374326152781,-0.8742978458304127,-0.8414639818994489,-0.3786772935139519,-0.8673187687870493,-0.9018733638703538,-0.8632638467421042,-0.8983855237996287,-0.9030628651736535,-0.902574092683732,-0.7541923627712047
Canada_2004,0.05611610440643251,0.5920741694998084,-0.9639498100716098,-0.7962463217169039,0.886502651364789,-1.3530959396810238,0.2426274274876542,0.5309104237206621,0.655320314217654,-0.635509885843961,-0.635776610019193,-0.6352154776421506,-0.6345086308470296,-0.6387851888846446,-0.632913926862367,-0.6316670981547104,-0.6366966342071508,-0.6348315191048235,-0.6394217403082599,-0.6387725321995208,-0.635188666675338,-0.6374558033130551,-0.6347993979176814,-0.6381313100861133,-0.598444908999373,-0.6317284630892473,-0.6354843683494236,-0.6316023551975513,-0.6305208431262473,-0.18257418583505536,-0.587748531206333,-0.6334478907533017,-0.6321507852044194,-0.6350815542662809,-0.6358405448511665,-0.6348631246064158,-0.2809729939794541,-0.376205525136246,-0.20107898341702463,-0.3289593245097926,-0.1577254100334498,-0.3289162630438106,-0.4381292843274971,0.06120574189549,0.31044346286127694,0.17523872462495677,-1.4920910470082966,-0.29537961851278877,0.07119646572895331,1.0223344183380525,0.4198930506574168,0.04934870866340321,-0.10098888093608102,-0.3893040455697278,0.4284077998734039,-0.07796536134655288,-0.2421197093348755,0.2673858424784629,-0.8802835748928631,-0.9074852129730303,-0.8867642425207365,-0.8818926356134954,-0.9074852129730303,-0.8975076266389601,-0.8149010255905664,-0.8756417575175377,-0.8957729109130094,-0.6297966289221598,-0.3281465623673728,-0.4797280880305324,-0.8877860144452352,-0.893911061737644,-0.8997386894224837,-0.32739651917013907,-0.8746914026614568,-0.7958178133320591,-0.7592391454475813,-0.8664752725588033,-0.7642847228542872,-0.8984374326152781,-0.8742978458304127,-0.8414639818994489,-0.3786772935139519,-0.8673187687870493,-0.9018733638703538,-0.8632638467421042,-0.8983855237996287,-0.9030628651736535,-0.902574092683732,-0.7541923627712047
Canada_2005,0.10526494207638085,0.5747125112052955,-0.9639498100716098,-0.7962463217169039,0.9193943049295501,-1.051838051633518,0.18836010965131025,0.5496127844617791,0.6416240865144703,-0.635509885843961,-0.635776610019193,-0.6352154776421506,-0.6345086308470296,-0.6387851888846446,-0.632913926862367,-0.6316670981547104,-0.6366966342071508,-0.6348315191048235,-0.6394217403082599,-0.6387725321995208,-0.635188666675338,-0.6374558033130551,-0.6347993979176814,-0.6381313100861133,-0.598444908999373,-0.6317284630892473,-0.6354843683494236,-0.6316023551975513,-0.6305208431262473,-0.18257418583505536,-0.587748531206333,-0.6334478907533017,-0.6321507852044194,-0.6350815542662809,-0.6358405448511665,-0.6348631246064158,-0.16065113583702487,-0.24559042488017627,-0.11739275930823433,-0.15370091301128486,0.05972664217578084,-0.26437669296847305,-0.19020538389130803,0.581662055980042,0.7139804477103009,0.3109855122733095,0.8290536423083005,0.030330998700602265,0.8665272278450811,0.7029460392698291,0.5251864903383906,0.16172125982518815,0.13720536159498253,-0.21283872370698248,0.6844143945824198,0.07963072644103376,-0.058068766779188444,0.2673858424784629,-0.8802835748928631,-0.9074852129730303,-0.8867642425207365,-0.8818926356134954,-0.9074852129730303,-0.8975076266389601,-0.8149010255905664,-0.8756417575175377,-0.8957729109130094,-0.6297966289221598,-0.3281465623673728,-0.4797280880305324,-0.8877860144452352,-0.893911061737644,-0.8997386894224837,-0.32739651917013907,-0.8746914026614568,-0.7958178133320591,-0.7592391454475813,-0.8664752725588033,-0.7642847228542872,-0.8984374326152781,-0.8742978458304127,-0.8414639818994489,-0.3786772935139519,-0.8673187687870493,-0.9018733638703538,-0.8632638467421042,-0.8983855237996287,-0.9030628651736535,-0.902574092683732,-0.7541923627712047
Canada_2006,0.3787754779645221,0.4844285673868739,-0.9639498100716098,-0.7962463217169039,1.00230185843845,-0.4538420954002421,-0.6582100485956557,0.5698159717352591,0.6313519157370826,-0.635509885843961,-0.635776610019193,-0.6352154776421506,-0.6345086308470296,-0.6387851888846446,-0.632913926862367,-0.6316670981547104,-0.6366966342071508,-0.6348315191048235,-0.6394217403082599,-0.6387725321995208,-0.635188666675338,-0.6374558033130551,-0.6347993979176814,-0.6381313100861133,-0.598444908999373,-0.6317284630892473,-0.6354843683494236,-0.6316023551975513,-0.6305208431262473,-0.18257418583505536,-0.587748531206333,-0.6334478907533017,-0.6321507852044194,-0.6350815542662809,-0.6358405448511665,-0.6348631246064158,0.018278753460975704,-0.028224087282978882,-0.0207299629444315,0.015891598279413836,0.1855808746561367,-0.09564576036048203,0.15904296162533776,1.035751246931299,0.7301385563756155,0.40427883912382595,1.0855615061331032,0.1963032280676724,0.9289540040880282,-0.8892512280788752,0.5660837968117522,0.20772155077879378,0.3211976404016178,-0.07121715808341689,-0.15313475605769072,0.21334845537015337,0.13001529039278872,0.2673858424784629,-0.8802835748928631,-0.9074852129730303,-0.8867642425207365,-0.8818926356134954,-0.9074852129730303,-0.8975076266389601,-0.8149010255905664,-0.8756417575175377,-0.8957729109130094,-0.6297966289221598,-0.3281465623673728,-0.4797280880305324,-0.8877860144452352,-0.893911061737644,-0.8997386894224837,-0.32739651917013907,-0.8746914026614568,-0.7958178133320591,-0.7592391454475813,-0.8664752725588033,-0.7642847228542872,-0.8984374326152781,-0.8742978458304127,-0.8414639818994489,-0.3786772935139519,-0.8673187687870493,-0.9018733638703538,-0.8632638467421042,-0.8983855237996287,-0.9030628651736535,-0.902574092683732,-0.7541923627712047
Canada_2007,0.22499086996651338,0.4592743637054709,0.8706787123567434,0.1718475313188871,1.031918382914259,0.13777853597542694,-1.1249089819882139,0.5894286516735127,0.6245038018854907,-0.635509885843961,-0.635776610019193,-0.6352154776421506,-0.6345086308470296,-0.6387851888846446,-0.632913926862367,-0.6316670981547104,-0.6366966342071508,-0.6348315191048235,-0.6394217403082599,-0.6387725321995208,-0.635188666675338,-0.6374558033130551,-0.6347993979176814,-0.6381313100861133,-0.598444908999373,-0.6317284630892473,-0.6354843683494236,-0.6316023551975513,-0.6305208431262473,-0.18257418583505536,-0.587748531206333,-0.6334478907533017,-0.6321507852044194,-0.6350815542662809,-0.6358405448511665,-0.6348631246064158,0.2008274495088235,0.15962625826073862,0.1741649224148812,0.20246236943796575,0.11472439491704126,0.05400236859280731,0.24050994605874382,1.1762047897892791,0.803224203974989,0.54379733649301,-0.17141085270771922,0.44919953542040947,0.8136149966619097,-0.9027359602678386,0.6407519365844965,0.18487996072307608,0.5170594281593268,0.14913178485322987,-1.0335736691828707,0.32128505972715365,0.29610464246714935,0.2673858424784629,-0.8802835748928631,-0.9074852129730303,-0.8867642425207365,-0.8818926356134954,-0.9074852129730303,-0.8975076266389601,-0.8149010255905664,-0.8756417575175377,-0.8957729109130094,-0.6297966289221598,-0.3281465623673728,-0.4797280880305324,-0.8877860144452352,-0.893911061737644,-0.8997386894224837,-0.32739651917013907,-0.8746914026614568,-0.7958178133320591,-0.7592391454475813,-0.8664752725588033,-0.7642847228542872,-0.8984374326152781,-0.8742978458304127,-0.8414639818994489,-0.3786772935139519,-0.8673187687870493,-0.9018733638703538,-0.8632638467421042,-0.8983855237996287,-0.9030628651736535,-0.902574092683732,-0.7541923627712047
Canada_2008,0.29319975501964,0.5098940854702744,0.9075465646379035,0.22415705649784048,1.0518030952400392,0.686199204883134,-1.0489347370173323,0.6115244242119945,0.6245038018854907,-0.635509885843961,-0.635776610019193,-0.6352154776421506,-0.6345086308470296,-0.6387851888846446,-0.632913926862367,-0.6316670981547104,-0.6366966342071508,-0.6348315191048235,-0.6394217403082599,-0.6387725321995208,-0.635188666675338,-0.6374558033130551,-0.6347993979176814,-0.6381313100861133,-0.598444908999373,-0.6317284630892473,-0.6354843683494236,-0.6316023551975513,-0.6305208431262473,-0.18257418583505536,-0.587748531206333,-0.6334478907533017,-0.6321507852044194,-0.6350815542662809,-0.6358405448511665,-0.6348631246064158,0.3606719461203694,0.30339140349872923,0.27293183759877554,0.312607210267699,0.4463124084259615,0.2966232587114353,0.5241118628480809,1.1804409891382128,0.9483145965357472,0.32644604589856047,1.5675615770457227,0.6421445327333556,0.4144585301840302,1.0705298500504585,0.36090959873347106,0.1886660719901997,0.5280419146672827,0.26923668209791335,-0.2570292117668648,0.37468986536570803,0.42685113781624423,0.19772455878224304,0.690711265981519,1.1019463300386794,0.6581447628845475,0.8590518904927668,1.1019463300386794,0.7144578216466179,1.0001321303284105,1.2033622904208268,0.6238980810357814,4.113487309511113,0.039864164789604944,-0.321069794336224,0.7209566987216041,0.8936564212992144,1.4300690937583873,-0.11130856322777831,0.5861688138094817,0.37419345751298205,0.27981862149440556,0.9008024771830934,1.2084317024565894,0.9823040254191794,0.6032735569007524,0.08615159572735051,-0.37616860365095167,0.43688424607421134,0.8384667581310494,0.49518913912776147,1.2238919438009506,0.8770958430987357,1.0685275585886338,-0.5306460737000516
Canada_2009,0.36135143704940775,0.49673863065163965,0.9162694861365867,0.23550129087399907,1.07550879150293,0.8194149481764089,-1.3202713261990522,0.6350815944231519,0.6245038018854907,-0.635509885843961,-0.635776610019193,-0.6352154776421506,-0.6345086308470296,-0.6387851888846446,-0.632913926862367,-0.6316670981547104,-0.6366966342071508,-0.6348315191048235,-0.6394217403082599,-0.6387725321995208,-0.635188666675338,-0.6374558033130551,-0.6347993979176814,-0.6381313100861133,-0.598444908999373,-0.6317284630892473,-0.6354843683494236,-0.6316023551975513,-0.6305208431262473,-0.18257418583505536,-0.587748531206333,-0.6334478907533017,-0.6321507852044194,-0.6350815542662809,-0.6358405448511665,-0.6348631246064158,0.2671445096027667,0.2766356189068011,0.3193139350677494,0.35031579582916383,0.2783114605991426,0.4771178825372295,-0.2309108420459211,0.16061521995046774,0.1694826726866797,0.060236340441176234,0.6291283955036748,1.0465079845487852,-0.8295327343478553,-0.27719421705759634,-0.37952639751281797,0.1123672814801456,-0.01426276096399729,0.1394564443717109,-0.8702728964912715,0.2175345399401885,0.3223795858993691,-0.49902130418319474,0.5945551152222008,1.1019463300386794,0.7294180817323677,0.6449577971626375,1.1019463300386794,0.7051249971428802,0.4859815510887722,0.8635187245758973,0.7381784660078414,0.09016611173289057,0.1443610379329443,-0.37395589223432685,0.8120284141477354,0.9845658560651982,1.2666170265686518,-0.0753889293903938,0.8085977535845644,0.4900667697632732,0.43766179739550665,0.8757244329907501,0.5002169772002696,0.9209813723060191,0.8570023808109156,0.35630052671102314,-0.36529761424461726,0.4483876376083116,0.8743043170269403,0.58951589689756,1.1729830612279406,0.9179891745528376,0.9988868637284921,0.649392631016131
Canada_2010,0.5345335902684122,0.4910671740570263,0.8836164260131973,0.25346299530291677,1.0799692054050267,0.5595966717033467,-1.4830732797080841,0.6582819303689369,0.6210797449596948,1.4227026270686642,1.3280712970606063,1.2351943782520316,1.269984160322709,1.399664322231807,1.3232534724798888,1.1622395724325632,1.4457102473969712,1.2321667181530567,1.586133571044382,1.4481448504367151,1.283620153642309,1.4999988746019672,1.0882275392874539,1.5554117092181414,2.7904233547528903,1.0820356993366853,1.2715901360160076,1.0401514201153985,1.8188101244026365,-0.18257418583505536,1.5191480765870529,1.1716818749461693,0.9355831621025406,1.2412187394034297,1.2329666653979956,1.2342147907338412,0.4166178665634095,0.46968088321070317,0.43337969411411514,0.5305445605027264,0.2274541636750509,0.6318348812112989,0.3130434093728179,0.5533422788510592,0.5457753679679433,0.37923260083941157,0.9024014791863078,1.5732980020351246,-0.435971388397665,-0.9991268236926504,-0.02288845409417785,0.07564968972461454,0.4391546081191611,0.5664602775745844,-1.420114323629054,0.37864051644987545,0.5566903559186108,-0.3034952504222263,0.629326895372735,1.1019463300386794,0.8053984992382719,0.6551722100123574,1.1019463300386794,0.7751211809209131,0.46639486235583366,1.2598557663015424,0.8278193429263773,1.8144466250664144,0.194337803349324,-0.31578118454641374,0.8320756471031732,0.8685001845796196,1.3355895080079763,-0.06968740020985657,0.7963708905165477,0.4852533544272241,0.5186481943331356,0.7610748086452763,-0.015762635231537165,1.1338547232010425,0.8724825473490558,0.6640668043537624,-0.3586077746099499,0.6090031419349207,0.9183333179561776,0.6840100185167609,1.1843677480480652,0.960428684600939,0.9939635762925414,0.6448335632580517
Canada_2011,0.6458106316084383,0.49004191195978103,0.9098315069065851,0.42567477548543503,1.0786747496222504,0.5621658324668598,-1.5699009882462345,0.6789181563549164,0.6279278588112867,1.373680402592987,1.3986671368575927,1.317543274464919,1.3103335838644408,1.4760720682977515,1.0517909114832995,1.2466344932519302,1.3644569131091848,1.3802699437047634,1.5142586590283797,1.467984825553875,1.2998965715337878,1.403193862015236,1.3022456220139864,1.4017691485987702,2.2824410482766786,1.2543755058017543,1.5798041973275925,1.125696496215541,2.0370673393309526,-0.18257418583505536,1.5104202530253568,1.4278151525116347,1.5362784718095026,1.2642296837827904,1.3222453377960646,1.2489230309877293,0.468210126778664,0.5718085592881166,0.4974673532932905,0.6580348754722638,0.4570541570082389,0.7240063137075436,0.8998710864144598,0.9072688896408615,0.775370174457594,0.44685396797717297,0.9170710465619093,1.1796689212285947,0.9381277296232747,-0.14796553358003134,0.20796307420274784,0.20595341759820815,0.656998386109916,0.7279695458345378,-1.0053356889131977,0.5477442842614495,0.6850301716851449,-0.049770320244142206,0.7413403410868371,1.1019463300386794,0.8081443067888208,0.7940882247685481,1.1019463300386794,0.8760090138063178,3.228117973700176,1.1011885430271888,0.9869201663577052,0.12646675411885952,0.20342448797048393,-0.22058620832982873,0.944006031104367,0.9406725602716983,1.336622506001883,-0.07709938814455497,0.7812411087012504,0.5019246360108394,0.44741228427893226,0.9211846326222887,0.07653593093774616,1.0103989854357815,0.9272177779038616,0.3759020715158061,-0.34940924511228233,0.7332205715187232,0.9545121869367912,0.8256884395020364,1.1205705407730275,0.9942219639513946,1.0569340107555885,0.6521280716709785
Canada_2012,0.7098494162587027,0.47753675833643006,0.903748620056176,0.46837321320680964,1.0903716392256504,0.7462890205186362,-1.6024613789480409,0.7020506178943534,0.6416240865144703,1.3704362847968026,1.377580067827324,1.4973787316357094,1.3338515335859074,1.4606085958796438,1.3382589406756802,1.2744230647412338,1.6360752020140703,1.54632507538395,1.5822831293292392,1.4438048558798366,1.4029805515131524,1.4212641310314258,1.5325871178298307,1.538865587305286,1.7327067714051614,1.3475032273077232,1.6343837706848523,1.4142298884855122,1.9643149343548474,-0.18257418583505536,1.5854795356559415,1.8425071257128645,1.3086607423465506,1.3694441992015776,1.3566548261161535,1.4480499759634469,0.5606144853394176,0.6837531996391619,0.532941811393897,0.7602003661808966,0.529785560136241,0.7736840323037556,1.4294158299189625,1.0315150475823653,0.7783911587535105,0.6824120140212575,1.3701511132197715,1.0377958109112504,0.07199171128618831,0.14445338111026554,0.33486157371723546,0.33705472728695723,0.7888243857917964,0.9288335523898091,-0.9922822829394811,0.6453743053289219,0.8031907115939719,0.06727039160574472,0.7945454748542156,1.1019463300386794,0.8397210936201336,0.8132913209260216,1.1019463300386794,1.048106297655241,0.7112284715175661,0.7697307275083031,0.9850428705060081,0.035715148153937185,0.08984093020598463,-0.18885454959096704,1.0127394012372963,0.8351031116932611,1.2277604097209216,-0.13873925361858516,0.7784919869736933,0.5396765687012389,0.4189638049014082,0.7507338621356846,0.46641324178226906,1.0692903439321204,0.9495036212738118,0.795859662906371,-0.342719405477615,0.8029928809487802,0.9954693971035236,0.9237735001841503,1.1098302701880043,1.0255537269802029,0.9428447652136177,0.6310043910585447
Canada_2013,0.7599363835117366,0.4785246627054357,0.9499723845996404,0.5651143230257174,1.0990741250905802,0.648898796761017,-1.1900297633918266,0.7248028593502308,0.655320314217654,1.4259467448648488,1.3968334786810475,1.3235983403629252,1.5049330894028499,1.527010565675048,1.3737264109566416,1.4246871920537652,1.3482062462516275,1.3892458967685033,1.6400397550563839,1.6000446599274691,1.5585107669206149,1.5968038871886983,1.5906259199251616,1.6830532211173115,1.4821949490333308,1.4631100540047879,1.5990675761595665,1.570820875245095,1.60055290947432,-0.18257418583505536,1.7740005245885726,1.3546342160643587,1.4177556304323442,1.490251657193221,1.4896428485424438,1.5317738051009644,0.7063165187906411,0.8131053747831066,0.6941637584450562,0.870680020023291,0.6350937571464953,0.717022641178638,1.8572156174116592,1.0584070686344853,0.7279490356473826,0.654211096868959,1.5994154947756,0.7784680036480818,0.9098113074603,2.514395063320567,0.4630306430814374,0.40326362736432153,0.8864011088390462,0.9580475314200384,-0.008215310145406973,0.776777838878922,0.88715724240059,0.3771988081523576,0.8922753268195395,1.1019463300386794,0.9400215208594711,0.8749863745383298,1.1019463300386794,1.1758726651114104,0.7308151602505047,1.3143631434208265,1.1392157923266313,0.35637082256332936,-0.03282931217967461,-0.34222423349546516,0.949686080441741,0.8360573137757285,1.1472660275803275,-0.14684809511979366,0.8263420847351609,0.577709576739729,0.5083241493977438,0.7345480328163235,0.6341085064118355,0.88613281613158,0.704179458473123,0.9799820388254565,-0.34104694556894816,0.7377643311789241,1.024480754304959,0.8443076677480514,1.1577318769972078,1.0436378318156223,0.83479051717378,0.8009056495096318
