Area_Year,9_Postsecondary enrolments_Canada,"2_Number of students in elementary and secondary schools_Total, school type Total, program type",3_Number of full-time and part-time educators_Canada,"1_Live births_Total, Canada and place of residence of mother outside Canada 10 11",6_Estimates of population_Canada,7_Dependency ratio_Canada,5_Household spending_Total expenditure,4_Canada_gdp_yearly_Final consumption expenditure,4_Canada_gdp_yearly_Gross fixed capital formation,4_Canada_gdp_yearly_Investment in inventories,4_Canada_gdp_yearly_Exports of goods and services,4_Canada_gdp_yearly_Less: imports of goods and services,4_Canada_gdp_yearly_Statistical discrepancy,4_Canada_gdp_yearly_Gross domestic product at market prices,4_Canada_gdp_yearly_Final domestic demand,8_Canadian government finance statistics for the federal government_Gross operating balance 5 6,8_Canadian government finance statistics for the federal government_Net operating balance 7,8_Canadian government finance statistics for the federal government_Net worth 3 10 11
Canada_2002,-0.6554999299483947,-0.4665340710252307,-1.402746896105326,-1.788491624851768,-0.9726219918371264,0.15533369374952274,-0.4873371677420157,-0.5182114656282146,-0.5368502662138472,-0.8962442564503466,0.17704023299947583,-0.5114773473755004,1.0975946530565965,-0.3096813138767808,-0.5233617724656734,0.09736744011791679,0.10881018834074024,0.4342044322061024
Canada_2003,-0.4661835127225481,-0.5331917819153916,-1.3179693987067016,-1.4809072389441267,-0.8461385120637476,-0.2248250830585028,-0.4873371677420157,-0.4074654420238656,-0.37177407013684205,0.16630169781133505,0.09893309611161234,-0.39612313410659133,1.2654241584329546,-0.22524946245313285,-0.39780626353665033,0.09736744011791679,0.10881018834074024,0.4342044322061024
Canada_2004,-0.17668317766426464,-0.9810968529653961,-1.113381126809127,-1.3532828150035046,-0.7140076887301982,-0.5416240637318567,-0.4873371677420157,-0.294921473309917,-0.09096543880661051,0.22196589182519266,0.34735319106143747,-0.15452235372412296,0.4284077998734039,-0.07796536134655288,-0.2421197093348755,0.09736744011791679,0.10881018834074024,0.4342044322061024
Canada_2005,-0.09621386645399091,-1.2679353153281325,-0.7935318566593974,-1.051984408185476,-0.5789943949614174,-0.7950632482705389,-0.4873371677420157,-0.16138083353198746,0.23839658030432678,0.9508954935116292,0.4550462678442212,0.07198106953443044,0.6844143945824198,0.07963072644103376,-0.058068766779188444,0.09736744011791679,0.10881018834074024,0.4342044322061024
Canada_2006,0.35159335493893606,-2.7595501819278514,0.012688494272780083,-0.45714982630401624,-0.4331465580932493,-0.9851426366745494,-0.4873371677420157,0.004414664194145462,0.4857673756540394,0.7561630173401027,0.4977703925369936,0.2480106721938614,-0.15313475605769072,0.21334845537015337,0.13001529039278872,0.09736744011791679,0.10881018834074024,0.4342044322061024
Canada_2007,0.0998083267060451,-0.31824580952163883,0.3006893306949405,0.13297027126023384,-0.29156162372317507,-1.1118622289438926,-0.4873371677420157,0.17911391888462924,0.618382392002404,0.6233381871376086,0.5534069527021892,0.44923584140901807,-1.0335736691828707,0.32128505972715365,0.29610464246714935,0.09736744011791679,0.10881018834074024,0.4342044322061024
Canada_2008,0.21148384659330116,0.5802160110637126,0.4940548211837529,0.6822315047420011,-0.13205111753196283,-1.1118622289438926,-0.4873371677420157,0.3289303527729539,0.6886351124202089,0.596783758568764,0.32865646155254713,0.48222814898971406,-0.2570292117668648,0.37468986536570803,0.42685113781624423,0.4252884002044676,0.4482628545714351,1.3919039033047007
Canada_2009,0.32306571039209087,0.3774083255295878,0.7245768176880625,0.8143799287849962,0.03800929281440649,-1.1118622289438926,-0.4873371677420157,0.36664005601254374,0.19201738368924648,-0.8425821820508066,-0.2834841314547253,0.02130914349609642,-0.8702728964912715,0.2175345399401885,0.3223795858993691,-0.29961622076345207,-0.2795229329480685,0.9574192757072455
Canada_2010,0.6066095182239155,0.23796661207623337,0.767951351240847,0.553607038673486,0.20549369844327567,-1.1752220250785643,-1.381343785908606,0.5233053203980523,0.6401429319795391,-0.5837028471837082,-0.00908156697437704,0.4705054749563684,-1.420114323629054,0.37864051644987545,0.5566903559186108,-0.09618804497537585,-0.08163225562053196,0.4303612738936219
Canada_2011,0.7887987071174741,0.28485103081276286,0.7553636369580459,0.5557976071441086,0.3544676638100458,-1.048502432809221,-1.044795238717071,0.62446446033574,0.8414405674143511,0.8337188087157755,0.20254777706235083,0.6778753580990702,-1.0053356889131977,0.5477442842614495,0.6850301716851449,0.1677910959384176,0.17140268158384228,-0.19570998903816433
Canada_2012,0.8936466981555344,0.0754370083625694,0.8691080431279354,0.7399482218375363,0.5214620806460306,-0.7950632482705389,-0.6058468152953933,0.7047877736562693,1.0633783823847704,0.20752955565879705,0.331891491980159,0.8230418559853312,-0.9922822829394811,0.6453743053289219,0.8031907115939719,0.28956197018552665,0.2855405941170243,-0.41295230283689194
Canada_2013,0.9756519692166561,0.17423489123886415,0.9537338813183334,0.6442775249357788,0.6857116693531489,-0.5416240637318567,0.12316318221752459,0.7925875805739405,1.1324069560018561,1.3648073800926661,0.4481545242867808,0.907372757473708,-0.008215310145406973,0.776777838878922,0.88715724240059,0.6120160431350127,0.5996647114080068,-0.23756925390112738
Canada_2014,1.0646627156950594,0.24884763758505252,1.231270232372864,0.8135227498182308,0.8436132305262717,-0.2248250830585028,0.4721368189934703,0.9001398250761475,1.2411644156796793,0.6628273621621105,0.7542344044881947,1.0122497769923147,-0.4688140637894118,0.942469750928085,0.996388008398237,0.6738126281147447,0.6602300096370491,-0.6104075447835242
Canada_2015,1.0538079750418115,0.3712134559646929,1.2696400120541733,0.7367576112390207,0.9618666803566222,0.2186934898841944,0.8941614134984507,1.0117769638916296,0.9836944092240321,-0.30427544259071826,0.93021026308144,1.044172315201268,-0.788222916085052,0.9816173221929443,1.0112813774330915,0.7646736763548209,0.7439372194872674,-0.5269097369877067
Canada_2016,1.0669760210801778,0.5464528289701708,1.5388351066562453,0.789950328232183,1.142975001649462,0.7255718589615588,1.2780538365202398,1.123034177030996,0.7656978147141896,-0.3863360030986059,1.005086628962926,1.0463445844086228,1.4654875846831845,1.0414807244749587,1.03597014756097,0.5619375115967529,0.5380516494638325,-0.13667336455556722
Canada_2017,1.1367685382052897,0.9911347391026469,1.1725174551059097,0.4889376477364096,1.3370769348408802,1.169090431904256,1.704362944675017,1.3067028206152813,0.9151741226481147,1.51185779702847,1.0830894100305442,1.244527543139887,-0.7069721237996723,1.2250246700574432,1.2128794923245068,0.6191668237784308,0.5943803378882108,-0.05917399980152675
Canada_2018,1.2630263110667537,1.4287531263733055,1.1725174551059097,0.34455061289015343,1.5686402930257353,1.5492492087122816,1.5210286056002134,1.468235016107238,1.0315000029808201,1.238937281182012,1.2927679391418654,1.3925777671586714,0.18625379925894445,1.397795796857075,1.3642441581267941,0.765250352213161,0.7216380743326107,-0.30778479496158156
Canada_2019,1.3865118637096145,1.9396812800447687,1.1725174551059097,0.27007128488898435,1.8074635033437076,1.9294079855203026,3.2564280143138915,1.550794436995953,1.0700074034295355,0.9130396265935443,1.4468525023003365,1.4100765067370291,0.2411313835566107,1.5185322637145957,1.4360009724125988,0.2350084339865471,0.18427195330231122,-0.9272993182048453
Canada_2020,1.4729657989728868,2.347582580841762,1.1725174551059097,-0.31566767573402055,2.0016656615154886,2.372926558463,1.5210286056002134,1.3002838330363307,0.9549588936714938,-2.9869313200224092,0.9298098774853959,0.9759775324006722,-0.21786899384571456,1.1879419662506043,1.2189826151655434,-5.107916460569406,-5.108050904245546,-3.601955732689993
Canada_2021,1.4352504921474944,2.042662414324664,1.1725174551059097,0.021441763473316982,2.094720769505226,2.7530853352710207,1.5210286056002134,1.6129940938543703,1.298797779295286,-0.9484047411391483,1.0019729920404978,1.3044811396692815,-0.38596489526235256,1.4978882206128035,1.5432325352958025,-1.2660326912042326,-1.3279471947700274,-3.1447237626483964
