Area_Year,9_Postsecondary enrolments_Canada,"2_Number of students in elementary and secondary schools_Total, school type Total, program type",3_Number of full-time and part-time educators_Canada,"1_Live births_Total, Canada and place of residence of mother outside Canada 10 11",6_Estimates of population_Canada,7_Dependency ratio_Canada,5_Household spending_Total expenditure,4_Canada_gdp_yearly_Final consumption expenditure,4_Canada_gdp_yearly_Gross fixed capital formation,4_Canada_gdp_yearly_Investment in inventories,4_Canada_gdp_yearly_Exports of goods and services,4_Canada_gdp_yearly_Less: imports of goods and services,4_Canada_gdp_yearly_Statistical discrepancy,4_Canada_gdp_yearly_Gross domestic product at market prices,4_Canada_gdp_yearly_Final domestic demand,8_Canadian government finance statistics for the federal government_Gross operating balance 5 6,8_Canadian government finance statistics for the federal government_Net operating balance 7,8_Canadian government finance statistics for the federal government_Net worth 3 10 11
Canada_1991,-3.1003028688852368,-1.848774205419058,-0.9660091350809066,1.7384188549580681,-1.43995599842637,-1.447050638221049,-0.6367752484977279,-1.4415380882210298,-1.5031837671356156,-1.5598678775592378,-2.299610892360603,-1.7752625730018416,-1.2781252341598497,-1.694580584796832,-1.4700774656328113,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_1992,-3.1003028688852368,-1.848774205419058,-0.9660091350809066,1.5095996918854229,-1.43995599842637,-1.447050638221049,-0.6367752484977279,-1.4009479752325906,-1.5677681556283505,-1.6180610647701283,-2.1440014564001766,-1.700330482612059,-2.0179070380172246,-1.6648557563581612,-1.4562524207622376,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_1993,-0.5157711216239544,-1.848774205419058,-0.9660091350809066,1.033151049525003,-1.43995599842637,-1.447050638221049,-0.6367752484977279,-1.3622842980325347,-1.5925411612107343,-0.6991935365148734,-1.901242132271018,-1.5853810935015389,-0.4301866379488215,-1.5762084876678781,-1.4335260628581545,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_1994,-0.540991934622884,-1.848774205419058,-0.9660091350809066,0.8976691517223649,-1.43995599842637,-1.447050638221049,-0.6367752484977279,-1.3085751943009407,-1.45130389348339,-0.2560928534514161,-1.581941008557679,-1.4483954889267192,0.6929390678713777,-1.422489719222959,-1.356408191054001,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_1995,-0.5647941126425132,-1.848774205419058,-0.9660091350809066,0.5378920909494542,-1.43995599842637,-1.447050638221049,-0.6367752484977279,-1.2664570590676851,-1.4820007051057764,0.6464152500605329,-1.3327265315476173,-1.3449861723142715,0.107933363416644,-1.3262097741121512,-1.3327690025612051,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_1996,-0.5731057119365582,-1.848774205419058,-0.9660091350809066,-0.02551259548394178,-1.43995599842637,-1.447050638221049,-0.6367752484977279,-1.2144164853735344,-1.3539203542974678,-0.3456086751547233,-1.1575876492269537,-1.2435648007179119,-0.5226260639259583,-1.2667832746268617,-1.2604297815347694,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_1997,-0.5945110832774506,-1.848774205419058,-0.9660091350809066,-0.8499282772973938,-1.43995599842637,-1.447050638221049,-0.6367752484977279,-1.1021322711972708,-1.0798152572955233,0.5651449999267181,-0.8794857774044318,-0.9573920191688329,1.8008801993956207,-1.1071547397301285,-1.104814726611046,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_1998,-0.596730560583775,0.5004718793616802,-0.9660091350809066,-1.1657034844430154,-1.43995599842637,-1.447050638221049,-0.6367752484977279,-1.016260748854728,-0.9950457525344052,0.17428383258946986,-0.5451275996270929,-0.8366510606093621,0.9220396625121204,-0.9556243448341766,-1.018067359805657,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_1999,-0.5808567216016863,0.5026933154025703,-0.9660091350809066,-1.4077136793931058,-1.43995599842637,-1.447050638221049,-0.6367752484977279,-0.894988657917212,-0.8562115382006469,0.19398890458301718,-0.1284837927308342,-0.6433380503707163,2.171170695384728,-0.7470032593979707,-0.8906563404860414,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_2000,-0.5378915307568327,0.5094919367891237,-0.9660091350809066,-1.8462083419473032,-1.43995599842637,-1.447050638221049,-0.6367752484977279,-0.7541998497051592,-0.7121108314350981,1.0266599147060704,0.2563975100196686,-0.42325496599861107,1.540078475961566,-0.5269856494196297,-0.7471781144695839,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_2001,-0.35423550396081765,0.499829282569769,-0.9660091350809066,-1.5626249671090922,0.4741579793009546,0.713529281956185,-0.6367752484977279,-0.6544254510395436,-0.5680713320095853,-1.2273579595076947,0.12155062286687097,-0.5612879454172623,-0.04710913202627725,-0.4469845790087057,-0.6348624669995112,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_2002,-0.23633435251583337,0.5042497691075687,0.8567457642137392,-1.788491624851768,0.4950865588662761,0.6929849404014093,-0.6367752484977279,-0.5182114656282146,-0.5368502662138472,-0.8962442564503466,0.17704023299947583,-0.5114773473755004,1.0975946530565965,-0.3096813138767808,-0.5233617724656734,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_2003,-0.12070416109819655,0.5004099899165577,0.8654638459314734,-1.4809072389441267,0.512607349600888,0.6724405988466338,-0.6367752484977279,-0.4074654420238656,-0.37177407013684205,0.16630169781133505,0.09893309611161234,-0.39612313410659133,1.2654241584329546,-0.22524946245313285,-0.39780626353665033,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_2004,0.05611610440643251,0.4746086752839551,0.886502651364789,-1.3532828150035046,0.5309104237206621,0.655320314217654,-0.6367752484977279,-0.294921473309917,-0.09096543880661051,0.22196589182519266,0.34735319106143747,-0.15452235372412296,0.4284077998734039,-0.07796536134655288,-0.2421197093348755,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_2005,0.10526494207638085,0.4580855102329243,0.9193943049295501,-1.051984408185476,0.5496127844617791,0.6416240865144703,-0.6367752484977279,-0.16138083353198746,0.23839658030432678,0.9508954935116292,0.4550462678442212,0.07198106953443044,0.6844143945824198,0.07963072644103376,-0.058068766779188444,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_2006,0.3787754779645221,0.3721618916554729,1.00230185843845,-0.45714982630401624,0.5698159717352591,0.6313519157370826,-0.6367752484977279,0.004414664194145462,0.4857673756540394,0.7561630173401027,0.4977703925369936,0.2480106721938614,-0.15313475605769072,0.21334845537015337,0.13001529039278872,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_2007,0.22499086996651338,0.5127918293311929,1.031918382914259,0.13297027126023384,0.5894286516735127,0.6245038018854907,-0.6367752484977279,0.17911391888462924,0.618382392002404,0.6233381871376086,0.5534069527021892,0.44923584140901807,-1.0335736691828707,0.32128505972715365,0.29610464246714935,0.2673858424784629,0.34695682250483506,0.8834826220027545
Canada_2008,0.29319975501964,0.5645472070141474,1.0518030952400392,0.6822315047420011,0.6115244242119945,0.6245038018854907,-0.6367752484977279,0.3289303527729539,0.6886351124202089,0.596783758568764,0.32865646155254713,0.48222814898971406,-0.2570292117668648,0.37468986536570803,0.42685113781624423,0.19772455878224304,0.11888788625700818,-0.5734597114673494
Canada_2009,0.36135143704940775,0.5528645866497272,1.07550879150293,0.8143799287849962,0.6350815944231519,0.6245038018854907,-0.6367752484977279,0.36664005601254374,0.19201738368924648,-0.8425821820508066,-0.2834841314547253,0.02130914349609642,-0.8702728964912715,0.2175345399401885,0.3223795858993691,-0.49902130418319474,-0.5584925423533807,-0.6865074560763927
Canada_2010,0.5345335902684122,0.5448321267508359,1.0799692054050267,0.553607038673486,0.6582819303689369,0.6210797449596948,1.3158825108761036,0.5233053203980523,0.6401429319795391,-0.5837028471837082,-0.00908156697437704,0.4705054749563684,-1.420114323629054,0.37864051644987545,0.5566903559186108,-0.3034952504222263,-0.3743074783897147,-0.8236416942027225
Canada_2011,0.6458106316084383,0.54753287679225,1.0786747496222504,0.5557976071441086,0.6789181563549164,0.6279278588112867,1.3584434928947546,0.62446446033574,0.8414405674143511,0.8337188087157755,0.20254777706235083,0.6778753580990702,-1.0053356889131977,0.5477442842614495,0.6850301716851449,-0.049770320244142206,-0.13879736379805185,-0.9865380080040632
