Area_Year,9_Postsecondary enrolments,"2_Number of students in elementary and secondary schools_Total, school type Total, program type",3_Number of full-time and part-time educators,"1_Live births_Total, Canada and place of residence of mother outside Canada 10 11",6_Estimates of population,7_Dependency ratio,4_Canada_gdp_yearly_Final consumption expenditure,4_Canada_gdp_yearly_Gross fixed capital formation,4_Canada_gdp_yearly_Investment in inventories,4_Canada_gdp_yearly_Exports of goods and services,4_Canada_gdp_yearly_Less: imports of goods and services,4_Canada_gdp_yearly_Statistical discrepancy,4_Canada_gdp_yearly_Gross domestic product at market prices,4_Canada_gdp_yearly_Final domestic demand
Nunavut_1999,1656,0,532.2,491,33247.2,47.64,1550,393,0,325,1021,-12,1255,1955
Nunavut_2000,1491,9585,620.4,386,29294.6,90.16,1641,358,-44,403,1060,-10,1310,2013
Nunavut_2001,1428,8754,620.4,366,28133,92.8,1723,398,-37,403,1123,3,1392,2135
Nunavut_2002,1554,8739,537,391,28822,91.1,1814,395,-182,419,1013,-1,1423,2225
Nunavut_2003,1482,8901,528,424,29322,90.4,1852,548,-64,207,1119,-10,1423,2406
Nunavut_2004,1419,9117,624,435,29857,89,1874,606,-63,214,1140,-8,1487,2482
Nunavut_2005,1491,9354,711,366,30339,87.5,1900,637,-42,183,1208,3,1481,2537
Nunavut_2006,2634,9129,702,427,30813,86,1946,618,-69,231,1235,5,1497,2566
Nunavut_2007,1029,9066,705,480,31395,84.9,2066,964,1,208,1635,0,1620,3032
Nunavut_2008,999,9021,654,481,31892,84.5,2164,1426,21,189,1996,11,1851,3599
Nunavut_2009,894,9276,651,487,32597,83.1,2162,860,-19,198,1519,0,1721,3019
Nunavut_2010,1041,9039,666,482,33352,81.8,2203,953,-1,607,1730,-5,2039,3155
Nunavut_2011,1182,8871,666,447,34192,80.4,2198,1122,-4,783,1944,-3,2150,3323
Nunavut_2012,4062,8904,801,468,34672,79.7,2251,895,10,871,1824,-4,2199,3146
Nunavut_2013,3681,9087,573,490,35337,79.6,2254,1216,32,979,2037,6,2410,3465
Nunavut_2014,3834,9729,783,483,35971,79.6,2271,940,115,943,1942,1,2379,3214
Nunavut_2015,3993,9891,762,437,36488,80,2401,975,-50,867,1934,2,2372,3380
Nunavut_2016,3612,10026,864,456,36975,79.6,2427,1003,98,965,2033,3,2492,3434
Nunavut_2017,3549,10038,756.6,440,37546,79.3,2505,1447,132,1268,2546,5,2821,3944
Nunavut_2018,3534,10107,756.6,411,38143,79.5,2683,1866,34,1393,3109,-3,2953,4535
Nunavut_2019,4071,10650,725.4,385,38592,79.9,2659,1709,0,1894,3205,2,3175,4355
Nunavut_2020,4803,10725,725.4,504,39155,78.9,2717,993,55,2002,2568,2,3211,3718
Nunavut_2021,2307,10902,747,462,39403,78.3,2826,1106,57,2255,2734,-1,3467,3940
Ontario_1991,506177.4,1327405.8,98819.4,153640,8248117,63.3,317510,72144,-5542,171627,150422,-1616,400193,389473
Ontario_1992,492187.2,1334028.6,98819.4,152124,8286353.6,64.08,321440,71967,-4753,177936,158952,1707,405564,393148
Ontario_1993,469308,1344195.6,98819.4,149465,8351995.8,64.94,324524,66412,-2314,192407,168484,1922,411365,390383
Ontario_1994,465606,1362271.8,98819.4,149332,8478015.8,66.92,330831,69869,551,212701,180105,1256,433727,400246
Ontario_1995,463173,1506817.2,98819.4,147998,8478015.8,66.92,335846,70762,3935,229585,191781,-607,447735,406138
Ontario_1996,465450,1513140.6,98819.4,141534,8478015.8,66.92,338714,77231,-577,242199,201523,-413,455035,415718
Ontario_1997,458871,1817350.2,105460.8,134690,9197110,66.6,351884,85945,3936,261968,226709,1068,477053,437792
Ontario_1998,455859,2095629,137253,133874,12231366.2,61.9,362308,88687,4636,280761,237687,-165,498740,450964
Ontario_1999,455526,2111622,137253,132255,12231366.2,61.9,378379,96972,-562,314033,257701,1160,533253,475439
Ontario_2000,467001,2131626,137253,128733,12231366.2,61.9,395560,101455,3914,339144,276749,1325,567019,497109
Ontario_2001,474600,2143599,136203,133397,11897534,63,406250,104512,-1103,328309,263942,579,577397,510858
Ontario_2002,494940,2163108,130824,130398,12094174,62.4,421510,105542,1615,334213,269906,971,597107,527143
Ontario_2003,533442,2164941,129912,133014,12245039,61.8,433553,110336,1281,334950,278849,558,603720,543981
Ontario_2004,607560,2129742,132678,135271,12391421,61.4,446321,116617,2725,351800,298341,245,620670,563014
Ontario_2005,617274,2123904,137889,137887,12528663,60.9,460339,123705,2400,359754,307848,1136,640614,584090
Ontario_2006,740796,2118543,149712,139733,12661878,60.6,476590,129492,3459,362235,319945,3,652625,606108
Ontario_2007,658893,2221422,154962,141803,12764806,60.3,489698,131433,5289,363107,332135,-425,657733,621176
Ontario_2008,679932,2208771,157302,144826,12883583,60.4,505398,130097,5738,339853,324255,101,657720,635550
Ontario_2009,703560,2193381,158172,144623,12998345,60.4,507806,121352,481,294682,287600,-431,637298,629132
Ontario_2010,749955,2177688,160455,142723,13135778,60.3,524710,132815,766,318944,321370,-437,656103,657529
Ontario_2011,769776,2168094,161523,142944,13261381,60.4,532735,135349,5412,336011,338179,-268,671942,668085
Ontario_2012,785175,2162604,163311,144173,13390632,60.7,538661,137006,2685,344082,341408,-235,680792,675667
Ontario_2013,799482,2157126,165702,141990,13510781,61.2,546100,131183,4416,355615,347775,-212,690275,677289
Ontario_2014,821238,2146026,169314,142299,13617553,61.6,557658,136940,8781,370839,366921,-483,707589,694621
Ontario_2015,822471,2140152,168045,141744,13707118,62.1,573236,145616,2716,379232,376565,-433,724946,718984
Ontario_2016,822801,2135448,169572,142731,13875394,62.6,586290,145166,1403,384587,378890,351,740164,731442
Ontario_2017,838410,2152479,167188.8,142678,14070141,63,607021,150032,7926,386367,390728,-311,761025,757023
Ontario_2018,864822,2174391,167188.8,142647,14308697,63.2,626363,155808,6929,397486,400305,-27,786965,782200
Ontario_2019,889755,2200749,167188.8,142690,14544701,63.4,634609,157762,2949,411618,404337,-116,803505,792394
Ontario_2020,907641,2220585,167188.8,138196,14745712,63.6,598667,163156,-7749,379837,370777,-262,766072,762871
Ontario_2021,903780,2192193,167188.8,142122,14826276,63.9,628667,177469,3462,384834,391933,-246,805813,807865
Prince Edward Island_1991,4045.2,12699,895.8,1851,38285,49.34,3533,613,-29,1114,1778,-77,3340,4147
Prince Edward Island_1992,4045.2,16461.6,895.8,1827,38869.2,55.68,3541,513,40,1255,1833,-55,3445,4041
Prince Edward Island_1993,4563,14045.4,895.8,1739,38649.4,55.46,3582,542,-9,1325,1854,-76,3495,4114
Prince Edward Island_1994,4812,21301.8,1035.6,1693,80049.2,64.44,3625,624,17,1336,1901,-16,3683,4250
Prince Edward Island_1995,4326,20901,1041.6,1747,79123.6,69.54,3706,666,74,1445,2007,3,3918,4378
Prince Edward Island_1996,4218,20901,1095.6,1663,99059.8,66.96,3823,721,8,1493,2050,29,4044,4556
Prince Edward Island_1997,4155,20901,1035.6,1569,80628.4,64.3,3927,593,114,1643,2209,9,4097,4509
Prince Edward Island_1998,4629,24399,1572.6,1476,137303.2,66.5,4032,617,73,1870,2383,26,4251,4639
Prince Edward Island_1999,4860,24147,1572.6,1491,137303.2,66.5,4271,715,44,2033,2632,1,4435,4983
Prince Edward Island_2000,5070,24087,1572.6,1417,137303.2,66.5,4418,766,95,2118,2837,-7,4554,5185
Prince Edward Island_2001,5046,23151,1572.6,1354,136665,68.5,4528,797,-67,2086,2811,-16,4490,5326
Prince Edward Island_2002,5373,22842,1602,1309,136880,67.4,4590,820,76,2079,2884,24,4705,5412
Prince Edward Island_2003,5601,23241,1587,1389,137227,66.4,4723,859,38,2197,3007,-6,4794,5586
Prince Edward Island_2004,6096,22905,1587,1372,137680,65.5,4826,892,36,2290,3075,-12,4951,5721
Prince Edward Island_2005,5790,22392,1539,1314,138064,64.7,5083,963,-14,2277,3152,-25,5122,6051
Prince Edward Island_2006,5874,21948,1548,1388,137867,64.2,5209,1064,-9,2328,3309,-4,5261,6279
Prince Edward Island_2007,6045,21411,1581,1367,137711,64.1,5306,1131,-23,2503,3647,-3,5228,6444
Prince Edward Island_2008,6132,21063,1638,1452,138749,64,5456,1027,13,2463,3635,3,5284,6486
Prince Edward Island_2009,7104,20595,1644,1406,139891,63.8,5557,1038,-112,2354,3496,8,5305,6597
Prince Edward Island_2010,5841,20202,1749,1375,141654,63.5,5744,981,6,2385,3656,-3,5412,6724
Prince Edward Island_2011,6126,21432,1764,1409,143963,63.4,5820,1097,16,2420,3784,2,5527,6916
Prince Edward Island_2012,6564,21120,1767,1292,144530,64,5818,965,25,2467,3679,-10,5586,6783
Prince Edward Island_2013,6603,20700,1692,1380,144094,65.3,5833,1031,63,2555,3758,1,5684,6864
Prince Edward Island_2014,6015,20427,1686,1395,144283,66.8,5862,940,31,2665,3749,0,5690,6803
Prince Edward Island_2015,6390,20256,1683,1320,144546,67.9,5924,874,19,2874,3837,-4,5770,6797
Prince Edward Island_2016,6360,20073,1611,1375,146969,68.7,6046,977,-21,2888,3922,-4,5894,7024
Prince Edward Island_2017,6189,20475,1687.8,1311,150402,69,6187,1193,21,2998,4155,-8,6170,7386
Prince Edward Island_2018,8037,20691,1687.8,1283,153396,69.5,6337,1210,30,2998,4232,7,6277,7554
Prince Edward Island_2019,7455,20970,1687.8,1302,157419,69.6,6496,1336,58,3070,4324,5,6562,7843
Prince Edward Island_2020,8505,21399,1687.8,1292,161329,69.3,6425,1381,-146,3074,4231,5,6454,7818
Prince Edward Island_2021,8616,21756,1687.8,1447,164318,68.6,6931,1467,-47,3310,4624,3,6965,8410
Quebec_1991,403410,638503.2,36276,96230,4458852.2,57.98,186106,40534,-2501,89826,90145,-365,224585,226677
Quebec_1992,403410,640354.2,36124.2,94800,4502766.4,58.12,188611,38847,-1807,90598,90268,-1724,225375,227389
Quebec_1993,449112,1248231,81684,91201,7488186.2,58.02,190336,39116,-505,97637,96703,-244,230500,229379
Quebec_1994,440490,1248231,93809.4,89346,7488186.2,58.02,193851,39939,619,107158,99403,-2497,241075,233721
Quebec_1995,433029,1248231,81684,86172,7488186.2,58.02,195363,37692,2462,112702,102044,-1667,246253,232829
Quebec_1996,425532,1248231,81684,84193,7488186.2,58.02,199442,41131,351,116008,107551,-887,249340,240479
Quebec_1997,413559,1248231,93809.4,78893,7488186.2,58.02,204711,42298,649,125357,116975,-85,256374,246916
Quebec_1998,405918,1260480,93827.4,74926,7488186.2,58.02,208020,45325,381,133345,122980,150,264665,253354
Quebec_1999,405705,1250247,93827.4,72859,7488186.2,58.02,214351,48351,2840,147924,134257,327,280467,262774
Quebec_2000,412686,1247757,93827.4,71151,7488186.2,58.02,221710,50927,3092,164119,147298,-370,292882,272726
Quebec_2001,437499,1237980,93809.4,72739,7396456,58.8,228326,52334,-2026,160934,141298,-706,297992,280752
Quebec_2002,439857,1244691,93084,71509,7441656,58.3,236132,55549,-1833,160746,144304,-395,306269,291779
Quebec_2003,446328,1244943,93360,72838,7485753,57.9,243155,58751,-113,157201,149262,-124,309948,301999
Quebec_2004,450885,1240821,93201,73033,7535590,57.6,248092,64907,1466,160057,156624,-587,317700,313041
Quebec_2005,452574,1232664,93270,75231,7581476,57.5,252962,66033,3268,163856,163584,-587,322404,319040
Quebec_2006,451404,1062324,96132,80853,7631966,57.6,259761,67588,1783,166553,169052,-545,326298,327400
Quebec_2007,454776,1175469,96222,83202,7692916,58.1,268657,71820,1441,169634,177352,16,334273,340490
Quebec_2008,463641,1320495,96144,87630,7761725,58.6,275973,73696,2034,164165,175185,-57,340867,349685
Quebec_2009,471396,1319697,96930,88074,7843383,59,280220,70604,-1696,157867,168806,-109,338180,350820
Quebec_2010,486285,1322439,97032,87045,7929222,59.2,289303,73918,168,158327,176659,-252,344934,363224
Quebec_2011,500988,1313169,97149,87125,8005090,59.5,293985,76625,1994,157799,178900,-152,351401,370612
Quebec_2012,510834,1305009,97617,87338,8061101,60,296814,79305,1644,160283,182553,-240,355254,376119
Quebec_2013,519531,1308171,98112,87165,8110880,60.7,300713,76468,4107,161725,183053,-53,359993,377198
Quebec_2014,528099,1313754,98313,86337,8150183,61.6,305770,71666,-1398,170252,180611,96,365719,377481
Quebec_2015,534768,1316289,99243,85348,8175272,62.5,308762,70238,373,173765,183955,-21,368982,379031
Quebec_2016,533106,1325913,100812,84810,8225950,63.6,315815,69012,-936,174062,183219,284,374899,384814
Quebec_2017,532176,1341285,98819.4,82417,8302063,64.6,325272,75403,5387,176852,197037,-175,385620,400741
Quebec_2018,534054,1349298,98819.4,82419,8401738,65.7,333526,79299,4982,183210,203730,84,396918,412940
Quebec_2019,530367,1367124,98819.4,82922,8503483,66.8,340038,81977,3176,187770,204539,158,408168,422170
Quebec_2020,529743,1372902,98819.4,80520,8578300,68.1,328701,81153,-6550,173211,188350,-21,387848,410085
Quebec_2021,539385,1380750,98819.4,83341,8604495,69.4,348054,86993,-431,178152,201163,-94,411001,435360
Saskatchewan_1991,36147,192165.6,11473.8,15284,1068925.2,66.54,29107,7200,185,23894,14804,339,50010,36407
Saskatchewan_1992,36147,192165.6,10105.8,14955,858997.8,66.78,28748,6439,-950,26347,15225,18,47799,35263
Saskatchewan_1993,37149,193587,12183,14247,1093755.2,73.06,29228,6456,859,26553,15556,-143,50849,35759
Saskatchewan_1994,36351,194614.8,13114.2,13993,1060313.2,74.26,29445,7032,102,30554,16898,449,52840,36570
Saskatchewan_1995,35184,192757.2,13114.2,13517,1060313.2,74.26,30040,7361,721,30311,17734,287,53426,37503
Saskatchewan_1996,34983,190661.4,13114.2,13310,1060313.2,74.26,30588,8375,860,32030,19235,287,55034,39092
Saskatchewan_1997,34263,190661.4,12320.4,12812,996843,75.46,31239,11033,553,35077,21943,155,57399,42470
Saskatchewan_1998,34578,196014,12659.4,12794,996843,75.46,31826,9787,444,37992,21412,12,59879,41772
Saskatchewan_1999,34107,194796,12659.4,12568,996843,75.46,32304,9955,743,38320,22331,-104,59943,42421
Saskatchewan_2000,34500,192885,12320.4,12118,996843,75.46,33096,9930,348,40738,23173,-63,61503,43190
Saskatchewan_2001,35904,186588,12320.4,12260,1000239,77.8,33583,9928,-806,41468,23455,92,60993,43677
Saskatchewan_2002,36330,183024,12348,11750,996807,76.8,34485,9423,-351,40086,23613,92,60789,44094
Saskatchewan_2003,38244,184605,12378,12128,996386,75.5,35163,10092,1765,39723,24773,130,63564,45425
Saskatchewan_2004,38706,182130,12261,12078,997283,74.1,35609,10246,1354,43628,25602,228,66605,46026
Saskatchewan_2005,37032,178710,12171,12111,993500,73.1,36410,11944,2228,43492,27010,-47,68360,48443
Saskatchewan_2006,40965,175587,12444,12427,992314,72.3,37580,13318,670,44117,29269,50,67347,50934
Saskatchewan_2007,45120,169713,12252,13446,1002086,71.4,39603,14314,655,46484,32111,9,69855,53945
Saskatchewan_2008,52053,171189,11694,13969,1017404,70.3,41662,16752,1699,47778,35304,-29,73518,58426
Saskatchewan_2009,51522,170526,11904,14535,1034819,69,42547,16647,-414,45882,35859,10,69597,59204
Saskatchewan_2010,51327,171810,12099,14538,1051443,67.9,43860,19414,-1242,49111,39062,-92,72851,63290
Saskatchewan_2011,51450,171078,12426,14564,1066026,67,44868,21318,16,52398,42535,-78,76697,66192
Saskatchewan_2012,52356,172551,12564,15042,1083755,66.8,46058,23264,-140,53032,44123,-85,78007,69322
Saskatchewan_2013,52890,176085,12726,15011,1099736,66.6,47056,25093,2565,51736,44406,50,83111,72145
Saskatchewan_2014,52869,178479,13044,15770,1112979,66.7,47890,26038,-296,55123,45200,-50,84786,73923
Saskatchewan_2015,54240,181545,12894,15497,1120967,67.3,48533,22110,-269,56006,43432,-84,84072,70627
Saskatchewan_2016,56238,183894,12918,15723,1135987,68,48978,19229,1118,53809,40742,141,84006,68174
Saskatchewan_2017,55602,187536,13166.4,15606,1150331,68.7,50084,20031,314,56392,41973,57,86180,70083
Saskatchewan_2018,56529,189999,13490.4,15407,1161767,69.7,51087,19591,543,57820,42554,-15,87728,70642
Saskatchewan_2019,59301,191994,13746,14674,1172479,70.7,51626,17804,1328,57366,41976,-28,87379,69381
Saskatchewan_2020,56784,194367,14034,14169,1179300,71.9,49487,15325,-1196,56648,38072,14,83208,64757
Saskatchewan_2021,53085,192036,14034,14509,1179844,72.9,52211,16080,-2398,55762,40191,-36,82494,68231
Yukon_1991,1666.8,6154.8,534,581,29678,67.7,1339,425,29,563,939,-13,1448,1775
Yukon_1992,1579.8,6751.8,508.2,530,29678,67.7,1482,404,-7,809,965,-45,1731,1895
Yukon_1993,1455,6696,534,513,29678,67.7,1464,294,46,477,945,6,1385,1759
Yukon_1994,1899,5599.2,534,448,29678,67.7,1456,336,42,353,837,3,1384,1796
Yukon_1995,2253,5430,549.6,461,29652.4,74.78,1523,464,25,421,898,4,1575,1999
Yukon_1996,1398,7126.8,508.2,432,29678,67.7,1552,342,60,614,901,-1,1741,1897
Yukon_1997,1329,4834.8,508.2,481,29678,67.7,1641,321,20,456,836,-12,1620,1963
Yukon_1998,1464,6333,497.4,399,30958.4,50.66,1724,294,-10,416,853,-29,1544,2014
Yukon_1999,1656,6102,497.4,382,30958.4,50.66,1742,370,-23,369,914,4,1537,2115
Yukon_2000,1491,5976,497.4,377,30958.4,50.66,1789,325,8,371,890,-10,1589,2114
Yukon_2001,1428,5763,496.2,349,30158,52.6,1779,386,3,385,890,-1,1662,2166
Yukon_2002,1554,5610,492,349,30336,51.4,1887,389,-14,338,932,-4,1643,2278
Yukon_2003,1482,5610,489,334,30941,50.6,1923,405,-39,315,959,17,1625,2330
Yukon_2004,1419,5520,495,380,31455,49.6,1989,520,-53,330,1042,8,1707,2509
Yukon_2005,1491,5460,495,315,31902,49.1,2089,653,-84,338,1202,12,1744,2740
Yukon_2006,2634,5334,510,370,32272,48.5,2077,722,-9,352,1251,-19,1826,2797
Yukon_2007,1029,5229,516,358,32554,47.7,2167,738,-30,412,1323,1,1919,2904
Yukon_2008,999,5226,552,361,33083,47.1,2262,673,-29,568,1318,0,2113,2931
Yukon_2009,894,5004,570,375,33731,47.6,2369,689,17,588,1384,9,2253,3055
Yukon_2010,1041,5010,513,371,34596,47.3,2492,967,32,579,1691,-4,2343,3458
Yukon_2011,1182,5148,546,420,35411,46.8,2553,1161,9,627,1858,-4,2460,3715
Yukon_2012,4062,5133,879,427,36234,47.2,2591,948,36,788,1798,-7,2558,3539
Yukon_2013,3681,5151,903,393,36521,47.4,2660,853,21,810,1726,1,2595,3514
Yukon_2014,3834,5292,945,385,37137,47.9,2704,753,40,798,1663,5,2614,3459
Yukon_2015,3993,5331,873,416,37690,48.6,2752,647,-6,633,1608,2,2409,3403
Yukon_2016,3612,5334,879,417,38547,49.5,2819,629,3,789,1634,3,2588,3453
Yukon_2017,3549,5496,895.8,0,39610,50.3,2841,727,7,728,1652,0,2634,3573
Yukon_2018,3534,5556,895.8,0,40519,51,2939,1049,2,598,1888,-3,2702,3998
Yukon_2019,4071,5619,895.8,0,41362,52.2,2950,905,11,585,1781,-2,2667,3863
Yukon_2020,4803,5823,808.2,0,42174,53.8,2962,684,32,759,1637,1,2769,3653
Yukon_2021,2307,5943,673.2,1085,42986,54.7,3116,824,-63,890,1701,2,3045,3950
