Area_Year,9_Postsecondary enrolments_Canada,"2_Number of students in elementary and secondary schools_Total, school type Total, program type",3_Number of full-time and part-time educators_Canada,"1_Live births_Total, Canada and place of residence of mother outside Canada 10 11",6_Estimates of population_Canada,7_Dependency ratio_Canada,5_Household spending_Total expenditure,4_Canada_gdp_yearly_Final consumption expenditure,4_Canada_gdp_yearly_Gross fixed capital formation,4_Canada_gdp_yearly_Investment in inventories,4_Canada_gdp_yearly_Exports of goods and services,4_Canada_gdp_yearly_Less: imports of goods and services,4_Canada_gdp_yearly_Statistical discrepancy,4_Canada_gdp_yearly_Gross domestic product at market prices,4_Canada_gdp_yearly_Final domestic demand,8_Canadian government finance statistics for the federal government_Gross operating balance 5 6,8_Canadian government finance statistics for the federal government_Net operating balance 7,8_Canadian government finance statistics for the federal government_Net worth 3 10 11
Canada_2010,0.6066095182239155,0.2379666120762333,0.767951351240847,0.553607038673486,0.2054936984432756,-1.1752220250785643,-1.381343785908606,0.5233053203980523,0.6401429319795391,-0.5837028471837082,-0.009081566974377,0.4705054749563684,-1.420114323629054,0.3786405164498754,0.5566903559186108,-0.0961880449753758,-0.0816322556205319,0.4303612738936219
Canada_2011,0.7887987071174741,0.2848510308127628,0.7553636369580459,0.5557976071441086,0.3544676638100458,-1.048502432809221,-1.044795238717071,0.62446446033574,0.8414405674143511,0.8337188087157755,0.2025477770623508,0.6778753580990702,-1.0053356889131977,0.5477442842614495,0.6850301716851449,0.1677910959384176,0.1714026815838422,-0.1957099890381643
Canada_2012,0.8936466981555344,0.0754370083625694,0.8691080431279354,0.7399482218375363,0.5214620806460306,-0.7950632482705389,-0.6058468152953933,0.7047877736562693,1.0633783823847704,0.207529555658797,0.331891491980159,0.8230418559853312,-0.9922822829394812,0.6453743053289219,0.8031907115939719,0.2895619701855266,0.2855405941170243,-0.4129523028368919
Canada_2013,0.975651969216656,0.1742348912388641,0.9537338813183334,0.6442775249357788,0.6857116693531489,-0.5416240637318567,0.1231631822175245,0.7925875805739405,1.132406956001856,1.364807380092666,0.4481545242867808,0.907372757473708,-0.0082153101454069,0.776777838878922,0.88715724240059,0.6120160431350127,0.5996647114080068,-0.2375692539011273
Canada_2014,1.0646627156950594,0.2488476375850525,1.231270232372864,0.8135227498182308,0.8436132305262717,-0.2248250830585028,0.4721368189934703,0.9001398250761475,1.2411644156796793,0.6628273621621105,0.7542344044881947,1.0122497769923149,-0.4688140637894118,0.942469750928085,0.996388008398237,0.6738126281147447,0.6602300096370491,-0.6104075447835242
Canada_2015,1.0538079750418117,0.3712134559646929,1.269640012054173,0.7367576112390207,0.9618666803566222,0.2186934898841944,0.8941614134984507,1.0117769638916296,0.983694409224032,-0.3042754425907182,0.93021026308144,1.044172315201268,-0.788222916085052,0.9816173221929444,1.0112813774330915,0.7646736763548209,0.7439372194872674,-0.5269097369877067
Canada_2016,1.0669760210801778,0.5464528289701708,1.5388351066562451,0.789950328232183,1.142975001649462,0.7255718589615588,1.2780538365202398,1.123034177030996,0.7656978147141896,-0.3863360030986059,1.005086628962926,1.0463445844086228,1.4654875846831843,1.0414807244749589,1.03597014756097,0.5619375115967529,0.5380516494638325,-0.1366733645555672
Canada_2017,1.1367685382052897,0.9911347391026468,1.1725174551059097,0.4889376477364096,1.3370769348408802,1.169090431904256,1.704362944675017,1.306702820615281,0.9151741226481148,1.51185779702847,1.0830894100305442,1.244527543139887,-0.7069721237996723,1.2250246700574432,1.2128794923245068,0.6191668237784308,0.5943803378882108,-0.0591739998015267
Canada_2018,1.2630263110667537,1.4287531263733055,1.1725174551059097,0.3445506128901534,1.5686402930257353,1.5492492087122816,1.5210286056002134,1.468235016107238,1.03150000298082,1.238937281182012,1.2927679391418654,1.3925777671586714,0.1862537992589444,1.397795796857075,1.364244158126794,0.765250352213161,0.7216380743326107,-0.3077847949615815
Canada_2019,1.3865118637096143,1.9396812800447687,1.1725174551059097,0.2700712848889843,1.807463503343708,1.9294079855203023,3.2564280143138915,1.550794436995953,1.0700074034295357,0.9130396265935444,1.4468525023003365,1.4100765067370291,0.2411313835566107,1.5185322637145957,1.4360009724125988,0.2350084339865471,0.1842719533023112,-0.9272993182048452
Canada_2020,1.4729657989728868,2.347582580841762,1.1725174551059097,-0.3156676757340205,2.0016656615154886,2.372926558463,1.5210286056002134,1.3002838330363309,0.9549588936714938,-2.986931320022409,0.929809877485396,0.9759775324006722,-0.2178689938457145,1.1879419662506043,1.2189826151655434,-5.107916460569406,-5.108050904245546,-3.601955732689993
Canada_2021,1.4352504921474944,2.042662414324664,1.1725174551059097,0.0214417634733169,2.094720769505226,2.7530853352710207,1.5210286056002134,1.6129940938543703,1.298797779295286,-0.9484047411391484,1.0019729920404978,1.3044811396692817,-0.3859648952623525,1.4978882206128037,1.5432325352958025,-1.2660326912042326,-1.3279471947700274,-3.1447237626483964
