Index,MSE
provincial_set_detailed_imputer_minmax_discretized: Alberta_education,45.338557248447856
provincial_set_detailed_imputer_minmax_nondiscretized: Alberta_education,6.791828246251244
provincial_set_detailed_imputer_nonorm_discretized: Alberta_education,12.111289600655974
provincial_set_detailed_imputer_nonorm_nondiscretized: Alberta_education,9.615983281519757e+17
provincial_set_detailed_imputer_std_discretized: Alberta_education,15.610511108751552
provincial_set_detailed_imputer_std_nondiscretized: Alberta_education,444.4633781168415
provincial_set_detailed_nega_minmax_discretized: Alberta_education,188.78857104812028
provincial_set_detailed_nega_minmax_nondiscretized: Alberta_education,15.737107423376063
provincial_set_detailed_nega_nonorm_discretized: Alberta_education,183.63669115008597
provincial_set_detailed_nega_nonorm_nondiscretized: Alberta_education,3.582315847813766e+17
provincial_set_detailed_nega_std_discretized: Alberta_education,198.4269302021731
provincial_set_detailed_nega_std_nondiscretized: Alberta_education,12751843591.559317
