Index,MSE
provincial_set_detailed_nega_std_discretized: Newfoundland and Labrador_education,0.2
provincial_set_detailed_nega_std_discretized: Northwestern_education,0.0
provincial_set_detailed_nega_std_discretized: Nova Scotia_education,0.8110274372733957
provincial_set_detailed_nega_std_discretized: Nunavut_education,0.0
provincial_set_detailed_nega_std_discretized: Ontario_education,37.5111832732574
provincial_set_detailed_nega_std_discretized: Prince Edward Island_education,0.2
provincial_set_detailed_nega_std_discretized: Quebec_education,8.24646618879812
provincial_set_detailed_nega_std_discretized: Saskatchewan_education,312.02239742999643
provincial_set_detailed_nega_std_discretized: Yukon_education,0.0
provincial_set_detailed_nega_std_nondiscretized: Alberta_education,1.7805187583510922
provincial_set_detailed_nega_std_nondiscretized: British Columbia_education,0.25966599329609263
provincial_set_detailed_nega_std_nondiscretized: Manitoba_education,0.6535002776983017
provincial_set_detailed_nega_std_nondiscretized: New Brunswick_education,0.03960946127259707
provincial_set_detailed_nega_std_nondiscretized: Newfoundland and Labrador_education,0.004408546070661016
provincial_set_detailed_nega_std_nondiscretized: Northwestern_education,84246178112393.05
provincial_set_detailed_nega_std_nondiscretized: Nova Scotia_education,0.023967054083409343
provincial_set_detailed_nega_std_nondiscretized: Nunavut_education,13171587144.686186
provincial_set_detailed_nega_std_nondiscretized: Ontario_education,44.40200865276474
provincial_set_detailed_nega_std_nondiscretized: Prince Edward Island_education,0.0020905688412916506
provincial_set_detailed_nega_std_nondiscretized: Quebec_education,5.400391136137507
provincial_set_detailed_nega_std_nondiscretized: Saskatchewan_education,1.1814065337407513
provincial_set_detailed_nega_std_nondiscretized: Yukon_education,0.00014769880446029111
