Index,MSE
canada_set_detailed_imputer_minmax_discretized: Canada_education,1.4237883090080135
canada_set_detailed_imputer_minmax_nondiscretized: Canada_education,0.18009378725476763
canada_set_detailed_imputer_nonorm_discretized: Canada_education,1.5564615623005917
canada_set_detailed_imputer_nonorm_nondiscretized: Canada_education,356671409270.9963
canada_set_detailed_imputer_std_discretized: Canada_education,1.385536628671208
canada_set_detailed_imputer_std_nondiscretized: Canada_education,58.68672710764382
canada_set_detailed_nega_minmax_discretized: Canada_education,11.13168119435031
canada_set_detailed_nega_minmax_nondiscretized: Canada_education,0.17030245730011664
canada_set_detailed_nega_nonorm_discretized: Canada_education,7.243232973173946
canada_set_detailed_nega_nonorm_nondiscretized: Canada_education,9376878143154.098
canada_set_detailed_nega_std_discretized: Canada_education,10.704811492244302
canada_set_detailed_nega_std_nondiscretized: Canada_education,1.4554919640350092
