Index,MSE
canada_set_overall_imputer_minmax_discretized: Canada_economics,11.199045932948701
canada_set_overall_imputer_minmax_nondiscretized: Canada_economics,0.539597304679142
canada_set_overall_imputer_nonorm_discretized: Canada_economics,11.199045932948701
canada_set_overall_imputer_nonorm_nondiscretized: Canada_economics,624979820100.1387
canada_set_overall_imputer_std_discretized: Canada_economics,6.389837268132582
canada_set_overall_imputer_std_nondiscretized: Canada_economics,57.61021698591003
canada_set_overall_nega_minmax_discretized: Canada_economics,1.9450850843093497
canada_set_overall_nega_minmax_nondiscretized: Canada_economics,0.011367096335117793
canada_set_overall_nega_nonorm_discretized: Canada_economics,2.0236875697949706
canada_set_overall_nega_nonorm_nondiscretized: Canada_economics,3824471041423.071
canada_set_overall_nega_std_discretized: Canada_economics,1.4220953182268128
canada_set_overall_nega_std_nondiscretized: Canada_economics,0.5508039732883206
