Index,MSE
provincial_set_detailed_imputer_nonorm_discretized: Quebec_education,28.79962192816667
provincial_set_detailed_imputer_nonorm_discretized: Saskatchewan_education,0.17923085651306978
provincial_set_detailed_imputer_nonorm_discretized: Yukon_education,0.0
provincial_set_detailed_imputer_nonorm_nondiscretized: Alberta_education,550452291.7297207
provincial_set_detailed_imputer_nonorm_nondiscretized: British Columbia_education,91673255874.36006
provincial_set_detailed_imputer_nonorm_nondiscretized: Manitoba_education,2086348991.9159513
provincial_set_detailed_imputer_nonorm_nondiscretized: New Brunswick_education,26528783.367281295
provincial_set_detailed_imputer_nonorm_nondiscretized: Newfoundland and Labrador_education,45551189983.65941
provincial_set_detailed_imputer_nonorm_nondiscretized: Northwestern_education,5240886.435142368
provincial_set_detailed_imputer_nonorm_nondiscretized: Nova Scotia_education,1219161444.0485048
provincial_set_detailed_imputer_nonorm_nondiscretized: Nunavut_education,5808469.377467586
provincial_set_detailed_imputer_nonorm_nondiscretized: Ontario_education,65285130231.390976
provincial_set_detailed_imputer_nonorm_nondiscretized: Prince Edward Island_education,72845672.25080961
provincial_set_detailed_imputer_nonorm_nondiscretized: Quebec_education,88631341201.40346
provincial_set_detailed_imputer_nonorm_nondiscretized: Saskatchewan_education,1439185525.5165493
provincial_set_detailed_imputer_nonorm_nondiscretized: Yukon_education,1031777030.4736372
provincial_set_detailed_imputer_std_discretized: Alberta_education,0.6483414203923269
provincial_set_detailed_imputer_std_discretized: British Columbia_education,178.76925962986053
provincial_set_detailed_imputer_std_discretized: Manitoba_education,0.24209022439115313
provincial_set_detailed_imputer_std_discretized: New Brunswick_education,0.3746607489031726
provincial_set_detailed_imputer_std_discretized: Newfoundland and Labrador_education,0.2392443747757588
provincial_set_detailed_imputer_std_discretized: Northwestern_education,4.853343459855834e-33
provincial_set_detailed_imputer_std_discretized: Nova Scotia_education,0.19999999999999982
provincial_set_detailed_imputer_std_discretized: Nunavut_education,1.6514849273120546e-33
provincial_set_detailed_imputer_std_discretized: Ontario_education,3.069358524454622
provincial_set_detailed_imputer_std_discretized: Prince Edward Island_education,0.2
provincial_set_detailed_imputer_std_discretized: Quebec_education,35.829883297659954
provincial_set_detailed_imputer_std_discretized: Saskatchewan_education,0.2168339513864685
provincial_set_detailed_imputer_std_discretized: Yukon_education,0.0
provincial_set_detailed_imputer_std_nondiscretized: Alberta_education,3.375672914004061
provincial_set_detailed_imputer_std_nondiscretized: British Columbia_education,223.97990500954387
provincial_set_detailed_imputer_std_nondiscretized: Manitoba_education,0.4981234504655342
provincial_set_detailed_imputer_std_nondiscretized: New Brunswick_education,0.04800463584750407
provincial_set_detailed_imputer_std_nondiscretized: Newfoundland and Labrador_education,3.8197230638444344
provincial_set_detailed_imputer_std_nondiscretized: Northwestern_education,0.0007074390354227754
provincial_set_detailed_imputer_std_nondiscretized: Nova Scotia_education,0.18577584831877494
provincial_set_detailed_imputer_std_nondiscretized: Nunavut_education,0.0011633253871259988
provincial_set_detailed_imputer_std_nondiscretized: Ontario_education,11.210244489260054
provincial_set_detailed_imputer_std_nondiscretized: Prince Edward Island_education,0.002768555515480594
provincial_set_detailed_imputer_std_nondiscretized: Quebec_education,2.576852918105645
provincial_set_detailed_imputer_std_nondiscretized: Saskatchewan_education,0.30569276010503516
provincial_set_detailed_imputer_std_nondiscretized: Yukon_education,0.02243412480390939
provincial_set_detailed_nega_minmax_discretized: Alberta_education,0.4468006307926167
provincial_set_detailed_nega_minmax_discretized: British Columbia_education,6.087103426456473
provincial_set_detailed_nega_minmax_discretized: Manitoba_education,1.0507810473494945
provincial_set_detailed_nega_minmax_discretized: New Brunswick_education,0.2778281683043592
provincial_set_detailed_nega_minmax_discretized: Newfoundland and Labrador_education,0.2045924797604992
provincial_set_detailed_nega_minmax_discretized: Northwestern_education,0.0
provincial_set_detailed_nega_minmax_discretized: Nova Scotia_education,0.210001505320729
provincial_set_detailed_nega_minmax_discretized: Nunavut_education,0.0
provincial_set_detailed_nega_minmax_discretized: Ontario_education,110.21809624635469
provincial_set_detailed_nega_minmax_discretized: Prince Edward Island_education,0.2
provincial_set_detailed_nega_minmax_discretized: Quebec_education,4.209466324631515
provincial_set_detailed_nega_minmax_discretized: Saskatchewan_education,0.4643668475449026
provincial_set_detailed_nega_minmax_discretized: Yukon_education,0.0
provincial_set_detailed_nega_minmax_nondiscretized: Alberta_education,0.47130413263224796
provincial_set_detailed_nega_minmax_nondiscretized: British Columbia_education,8.477065886740657
provincial_set_detailed_nega_minmax_nondiscretized: Manitoba_education,2.4897430684282607
provincial_set_detailed_nega_minmax_nondiscretized: New Brunswick_education,0.0270184223434314
provincial_set_detailed_nega_minmax_nondiscretized: Newfoundland and Labrador_education,0.024995749434774173
provincial_set_detailed_nega_minmax_nondiscretized: Northwestern_education,9.6426368187861e-06
provincial_set_detailed_nega_minmax_nondiscretized: Nova Scotia_education,0.06895402129704724
provincial_set_detailed_nega_minmax_nondiscretized: Nunavut_education,8.137662159537312e-06
provincial_set_detailed_nega_minmax_nondiscretized: Ontario_education,21.88387496245489
provincial_set_detailed_nega_minmax_nondiscretized: Prince Edward Island_education,6.880311036011525e-05
provincial_set_detailed_nega_minmax_nondiscretized: Quebec_education,8.635618339979754
provincial_set_detailed_nega_minmax_nondiscretized: Saskatchewan_education,0.1768609861474372
provincial_set_detailed_nega_minmax_nondiscretized: Yukon_education,0.0003653538288782731
provincial_set_detailed_nega_nonorm_discretized: Alberta_education,0.5439724751909093
provincial_set_detailed_nega_nonorm_discretized: British Columbia_education,16.86313405036928
provincial_set_detailed_nega_nonorm_discretized: Manitoba_education,1.0622016044385427
provincial_set_detailed_nega_nonorm_discretized: New Brunswick_education,0.2778281683043595
provincial_set_detailed_nega_nonorm_discretized: Newfoundland and Labrador_education,0.22515364207556138
provincial_set_detailed_nega_nonorm_discretized: Northwestern_education,0.0
provincial_set_detailed_nega_nonorm_discretized: Nova Scotia_education,0.21000150532072875
provincial_set_detailed_nega_nonorm_discretized: Nunavut_education,0.0
provincial_set_detailed_nega_nonorm_discretized: Ontario_education,110.21809624635462
provincial_set_detailed_nega_nonorm_discretized: Prince Edward Island_education,0.2
provincial_set_detailed_nega_nonorm_discretized: Quebec_education,4.209466324631529
provincial_set_detailed_nega_nonorm_discretized: Saskatchewan_education,0.28501556524548805
provincial_set_detailed_nega_nonorm_discretized: Yukon_education,0.0
provincial_set_detailed_nega_nonorm_nondiscretized: Alberta_education,36584806776.26701
provincial_set_detailed_nega_nonorm_nondiscretized: British Columbia_education,30911292260806.7
provincial_set_detailed_nega_nonorm_nondiscretized: Manitoba_education,1279369952141.8225
provincial_set_detailed_nega_nonorm_nondiscretized: New Brunswick_education,79890657166.89252
provincial_set_detailed_nega_nonorm_nondiscretized: Newfoundland and Labrador_education,57290891727.15564
provincial_set_detailed_nega_nonorm_nondiscretized: Northwestern_education,2618060.6243581576
provincial_set_detailed_nega_nonorm_nondiscretized: Nova Scotia_education,79787975365.02708
provincial_set_detailed_nega_nonorm_nondiscretized: Nunavut_education,3220433.726394977
provincial_set_detailed_nega_nonorm_nondiscretized: Ontario_education,41420210416148.016
provincial_set_detailed_nega_nonorm_nondiscretized: Prince Edward Island_education,135769689.16074365
provincial_set_detailed_nega_nonorm_nondiscretized: Quebec_education,29673033164541.75
provincial_set_detailed_nega_nonorm_nondiscretized: Saskatchewan_education,185141838893.6595
provincial_set_detailed_nega_nonorm_nondiscretized: Yukon_education,298809995.359202
provincial_set_detailed_nega_std_discretized: Alberta_education,0.12595923304751439
provincial_set_detailed_nega_std_discretized: British Columbia_education,8.171494936943077
provincial_set_detailed_nega_std_discretized: Manitoba_education,1.456557285619124
provincial_set_detailed_nega_std_discretized: New Brunswick_education,1.385852859662386
provincial_set_detailed_nega_std_discretized: Newfoundland and Labrador_education,0.2045924797604992
provincial_set_detailed_nega_std_discretized: Northwestern_education,0.0
provincial_set_detailed_nega_std_discretized: Nova Scotia_education,0.8192341391302321
provincial_set_detailed_nega_std_discretized: Nunavut_education,0.0
provincial_set_detailed_nega_std_discretized: Ontario_education,124.43971395879817
provincial_set_detailed_nega_std_discretized: Prince Edward Island_education,0.2
provincial_set_detailed_nega_std_discretized: Quebec_education,4.135154167295373
provincial_set_detailed_nega_std_discretized: Saskatchewan_education,0.33771904383218054
provincial_set_detailed_nega_std_discretized: Yukon_education,0.0
provincial_set_detailed_nega_std_nondiscretized: Alberta_education,20.850438968283353
provincial_set_detailed_nega_std_nondiscretized: British Columbia_education,145.83651659064262
provincial_set_detailed_nega_std_nondiscretized: Manitoba_education,60.60736117061871
provincial_set_detailed_nega_std_nondiscretized: New Brunswick_education,0.5355675749935431
provincial_set_detailed_nega_std_nondiscretized: Newfoundland and Labrador_education,0.49544692627581854
provincial_set_detailed_nega_std_nondiscretized: Northwestern_education,2.8834481371905423e+18
provincial_set_detailed_nega_std_nondiscretized: Nova Scotia_education,1.573412627684234
provincial_set_detailed_nega_std_nondiscretized: Nunavut_education,0.00018092382671218115
provincial_set_detailed_nega_std_nondiscretized: Ontario_education,455.83013382530135
provincial_set_detailed_nega_std_nondiscretized: Prince Edward Island_education,0.0026694505550063767
provincial_set_detailed_nega_std_nondiscretized: Quebec_education,152.9515424696893
provincial_set_detailed_nega_std_nondiscretized: Saskatchewan_education,7.711555833616896
provincial_set_detailed_nega_std_nondiscretized: Yukon_education,0.008549200549457655
