Index,MSE
canada_set_detailed_imputer_minmax_discretized: Canada_economics,5.6364174016489015
canada_set_detailed_imputer_minmax_nondiscretized: Canada_economics,0.03348362966299925
canada_set_detailed_imputer_nonorm_discretized: Canada_economics,5.631674053268619
canada_set_detailed_imputer_nonorm_nondiscretized: Canada_economics,432303441.213585
canada_set_detailed_imputer_std_discretized: Canada_economics,6.125707718139967
canada_set_detailed_imputer_std_nondiscretized: Canada_economics,0.7962188237663866
canada_set_detailed_nega_minmax_discretized: Canada_economics,4.761074618735164
canada_set_detailed_nega_minmax_nondiscretized: Canada_economics,0.029672441625281345
canada_set_detailed_nega_nonorm_discretized: Canada_economics,4.799084510442386
canada_set_detailed_nega_nonorm_nondiscretized: Canada_economics,52853653528.48849
canada_set_detailed_nega_std_discretized: Canada_economics,4.872323656366431
canada_set_detailed_nega_std_nondiscretized: Canada_economics,0.27909634803101
