Index,MSE
canada_set_overall_imputer_minmax_discretized: Canada_economics,3.532801404244402
canada_set_overall_imputer_minmax_nondiscretized: Canada_economics,0.02075142678081891
canada_set_overall_imputer_nonorm_discretized: Canada_economics,3.532801404244402
canada_set_overall_imputer_nonorm_nondiscretized: Canada_economics,77844279132.11977
canada_set_overall_imputer_std_discretized: Canada_economics,3.2611347038037595
canada_set_overall_imputer_std_nondiscretized: Canada_economics,0.4112877864509569
canada_set_overall_nega_minmax_discretized: Canada_economics,4.562213832342063
canada_set_overall_nega_minmax_nondiscretized: Canada_economics,0.06157513241865501
canada_set_overall_nega_nonorm_discretized: Canada_economics,4.142250099971941
canada_set_overall_nega_nonorm_nondiscretized: Canada_economics,6878782821076.884
canada_set_overall_nega_std_discretized: Canada_economics,4.387888137669677
canada_set_overall_nega_std_nondiscretized: Canada_economics,0.6573713554167896
