1.000000000000000000e+00,9.611958917855895068e-01,9.471439600212779863e-01,4.718250679004126202e-01,9.804452131246019775e-01,9.581928616602003457e-01,6.965985313838403137e-01,9.836539616617268056e-01,-1.063316168272494533e-01,9.726034349291443615e-01,9.758279873342703414e-01,9.889426471178334177e-01,9.707011097259025112e-01,9.769344091450792300e-01,9.871216744695457956e-01,5.820136627341243596e-01,8.862122397849048205e-01,9.288335422720936929e-01,9.631762779688327614e-01,9.247795246205765540e-01,9.711432784743490032e-01,3.854383152897701281e-01,3.565720650699596983e-02,8.948334664556821805e-01,9.408663628931839273e-01,8.629780277867555860e-01,9.500838141374803314e-01,9.611768936021942711e-01,9.424486494280134297e-01,9.480838252455979775e-01,8.804335112507207795e-01,-9.868064210462258734e-02,9.626390292273635518e-01,9.761308874530397750e-01
9.611958917855895068e-01,9.999999999999996669e-01,9.172386107159550273e-01,4.826133253117915189e-01,9.874092112961362355e-01,9.748610632495796624e-01,7.430646778559700794e-01,9.915144646118795313e-01,-9.790680156745040774e-02,9.333381928541469863e-01,9.409206358425158401e-01,9.824607695094369486e-01,9.566259467823843288e-01,9.565671637628081481e-01,9.779619601088581637e-01,5.911649978363803237e-01,9.051868674258003455e-01,9.248214408532270392e-01,9.456579192779693832e-01,9.121046192738957448e-01,9.486870617567257913e-01,4.055583979717697907e-01,3.389021570938226258e-02,9.436589148307539254e-01,9.087374986479873629e-01,8.907884260093589246e-01,9.455140999996882734e-01,9.546763703321237138e-01,9.295421867686040063e-01,9.656589163490618688e-01,8.588157175076901462e-01,-3.291355321005489266e-03,9.676331300529550372e-01,9.631449426184632845e-01
9.471439600212779863e-01,9.172386107159550273e-01,9.999999999999984457e-01,3.691855198008608396e-01,9.301932263840860804e-01,9.181853490734851464e-01,6.710492386779467466e-01,9.357285733320057641e-01,-1.048613433270860762e-01,8.972892857845419234e-01,8.986607164764304212e-01,9.372019563327573799e-01,8.923377910631090648e-01,9.055918675034525522e-01,9.239953207359290488e-01,5.138792068075112018e-01,7.999983210980466941e-01,8.464922815961835045e-01,8.846272259081252587e-01,8.221395670875946138e-01,8.927765736479840175e-01,3.245240859094641883e-01,2.874680471180744365e-02,8.111439466121060926e-01,8.451483172333872362e-01,8.359009337445246768e-01,8.468601047166214313e-01,8.728841320193375664e-01,8.315216848055698717e-01,8.892447590132458446e-01,8.400866148736013672e-01,-7.030184832214704527e-02,8.868131633953389992e-01,9.027482893731171298e-01
4.718250679004126202e-01,4.826133253117915189e-01,3.691855198008608396e-01,1.000000000000000000e+00,4.721920767736130231e-01,4.999343131114151184e-01,4.455708635741458257e-01,5.004676474650511242e-01,-5.146025762825687244e-02,5.665245408821805162e-01,5.697538185738947325e-01,5.199873107465545763e-01,5.605800817558224125e-01,5.224257694889541392e-01,5.336393669076513468e-01,8.077128025850994764e-01,6.849756130454587311e-01,6.445172434389599969e-01,5.794450848462144865e-01,5.603270603994254806e-01,5.605525734038498964e-01,1.407264311458025496e-01,-2.229708108738828395e-02,6.434460583581700366e-01,4.947902644231292890e-01,6.499468166397992519e-01,5.778222848895204766e-01,5.203033048662814020e-01,5.302810461817185628e-01,6.075124757482669446e-01,7.088740916959366256e-01,2.530225503349545300e-03,6.167287990657853713e-01,5.879542786216056527e-01
9.804452131246019775e-01,9.874092112961362355e-01,9.301932263840860804e-01,4.721920767736130231e-01,1.000000000000000444e+00,9.682054645095595768e-01,6.895579366287292178e-01,9.919745995786493076e-01,-9.711677392234339956e-02,9.556603140726286361e-01,9.603273124892057755e-01,9.873114952301699221e-01,9.630458288885683782e-01,9.707567013007896151e-01,9.860354426981911002e-01,5.858457241629625445e-01,9.059746459201255542e-01,9.353554090577578251e-01,9.507236551649862477e-01,9.240398093013123537e-01,9.650887923155726522e-01,4.122688819834466889e-01,3.111302923787489030e-02,9.334699439454341441e-01,9.260250914000760503e-01,8.830076173178514898e-01,9.554675276918991322e-01,9.696265981872790318e-01,9.451106532088277001e-01,9.595367956103261209e-01,8.606969286450443235e-01,-4.430086582581477944e-02,9.688024465879542246e-01,9.713657258111256798e-01
9.581928616602003457e-01,9.748610632495796624e-01,9.181853490734851464e-01,4.999343131114151184e-01,9.682054645095595768e-01,1.000000000000000000e+00,7.402271555623536337e-01,9.747632779900230471e-01,-9.379636450452498442e-02,9.170356672632560269e-01,9.303137608207400211e-01,9.783322332406468869e-01,9.512404952703492622e-01,9.343191707863524043e-01,9.805374349399738065e-01,6.224545624121022858e-01,8.966106691222377467e-01,9.052900862480893762e-01,9.383382616377797802e-01,9.164531011182001086e-01,9.431325285957612437e-01,3.421276106572175291e-01,3.006979522959676160e-02,9.242229810830057124e-01,8.826714892445275407e-01,9.014560425662436760e-01,9.364927921665919808e-01,9.331191715464587366e-01,9.216337897164657011e-01,9.639752550289633071e-01,8.587847233062727570e-01,-1.459858858365486491e-02,9.617572586358976716e-01,9.585575564799968529e-01
6.965985313838403137e-01,7.430646778559700794e-01,6.710492386779467466e-01,4.455708635741458257e-01,6.895579366287292178e-01,7.402271555623536337e-01,1.000000000000000888e+00,7.456773261434098687e-01,-7.228676186124542713e-02,6.905144244243559548e-01,7.001963311511519850e-01,7.417571044201526353e-01,7.427132862299878902e-01,7.242511117561556411e-01,7.288055946571879717e-01,4.324451326760670455e-01,6.628175102824198639e-01,6.741601239347405627e-01,7.683804001999029465e-01,6.735541580972004283e-01,6.856508255226333448e-01,2.005622922589009316e-01,7.458786978643447418e-02,6.848047577075473402e-01,7.398167831241251324e-01,5.815000027893353352e-01,7.267380458022061340e-01,6.978560996895660784e-01,7.071937718559905273e-01,7.208804082745278174e-01,6.370830552537551927e-01,7.411257051584188571e-02,7.320092542220474341e-01,7.303153993189733795e-01
9.836539616617268056e-01,9.915144646118795313e-01,9.357285733320057641e-01,5.004676474650511242e-01,9.919745995786493076e-01,9.747632779900230471e-01,7.456773261434098687e-01,9.999999999999990008e-01,-1.029218516012944257e-01,9.648114744604791015e-01,9.705457338997247607e-01,9.957065734651736610e-01,9.787567035223767586e-01,9.785809438310580921e-01,9.913791821059544374e-01,6.089389090551778905e-01,9.135037747609725534e-01,9.394687151902186839e-01,9.705264341768206071e-01,9.308282451502934984e-01,9.699848477506297639e-01,4.027462918874797349e-01,3.479834263031948011e-02,9.359207856692938199e-01,9.388174651567980922e-01,8.858578629508622182e-01,9.622333590554287275e-01,9.690237464021015379e-01,9.490782405070092853e-01,9.717486646789679217e-01,8.885322128191499580e-01,-2.969888824112255910e-02,9.798312689504009576e-01,9.831708265736973651e-01
-1.063316168272494533e-01,-9.790680156745040774e-02,-1.048613433270860762e-01,-5.146025762825687244e-02,-9.711677392234339956e-02,-9.379636450452498442e-02,-7.228676186124542713e-02,-1.029218516012944257e-01,9.999999999999996669e-01,-9.356279244851861687e-02,-9.213341523976224801e-02,-1.001473796395171006e-01,-9.555509955313946924e-02,-8.061521831354023782e-02,-9.204276666172403476e-02,-1.515223080578521619e-01,-1.225630025175097892e-01,-1.149238058662598733e-01,-1.048334136628226027e-01,-1.119920133106912657e-01,-1.066731772312132093e-01,-3.189926969028187426e-02,-1.718653327241091103e-03,-8.862991114094630196e-02,-7.524036211197084045e-02,-1.042856398638684623e-01,-8.208034107733731821e-02,-8.734384185836630010e-02,-7.122062701819914521e-02,-1.123307673006862795e-01,-1.175698042768635460e-01,8.270629620861306985e-02,-1.003157717334078602e-01,-1.035246634601002386e-01
9.726034349291443615e-01,9.333381928541469863e-01,8.972892857845419234e-01,5.665245408821805162e-01,9.556603140726286361e-01,9.170356672632560269e-01,6.905144244243559548e-01,9.648114744604791015e-01,-9.356279244851861687e-02,1.000000000000000222e+00,9.980543954132912177e-01,9.748401891881560699e-01,9.840439923656718602e-01,9.901762696055941282e-01,9.734095681363259533e-01,6.555025830209432192e-01,9.266445726048193610e-01,9.572886480788478369e-01,9.821047803354707728e-01,9.377289081499564638e-01,9.820099692279252723e-01,4.180982684754476764e-01,4.008409334847713029e-02,9.187196523509197910e-01,9.674465757034125257e-01,8.558896771139352655e-01,9.727278434806219121e-01,9.792085164437361877e-01,9.654236953942108013e-01,9.434134041394371950e-01,9.158326364198763336e-01,-4.772636526573462851e-02,9.756928759532621509e-01,9.879238306489730448e-01
