4.327678884790846503e+00,4.775560467708070078e+00,3.253625106982993564e+00,1.812658165495754758e+00,2.521399676126322653e+00,4.151241618383197718e+00,1.971540986029107545e+00,3.747156869385306344e+00,5.389479647063950135e-02,3.593667838605012488e+00,3.844565264240284552e+00,4.488722915601973007e+00,4.050452868991252231e+00,3.953537057675381661e+00,4.148329218208358427e+00,1.726295956504878992e+00,4.089009845513504438e+00,3.654742040157881178e+00,3.454063506332764710e+00,3.307421386745816871e+00,3.845562745906922597e+00,1.178647735039311639e+00,2.328996545757935910e-01,4.214803366808479446e+00,2.984225012160655943e+00,4.473144961178247669e+00,3.775154086288319277e+00,4.002758467818885890e+00,3.545979594726893502e+00,4.521713698132499459e+00,4.456637255324523039e+00,-2.102284971891945353e-01,4.130670098331988171e+00,4.060895640019947628e+00
4.775560467708070078e+00,8.471722626209150064e+00,3.958586038951035224e+00,2.928409139887577783e+00,3.885579001163734336e+00,4.640309342462554554e+00,2.187895990985724293e+00,5.539717626486219793e+00,9.909487774692284923e-01,4.366691501086754634e+00,4.519047589727164471e+00,4.959404959084793951e+00,4.508438571754033397e+00,4.737102007893660094e+00,4.501739435622402752e+00,2.505390711105905943e+00,5.160089650204106704e+00,4.301054744503072236e+00,3.864791975814139136e+00,3.644908841258805321e+00,4.599043156475312699e+00,1.447653763030372964e+00,2.928717004599497575e-01,5.121317168383527019e+00,3.312956794266322280e+00,6.184343232210048669e+00,4.430401024573762392e+00,4.494787850427020004e+00,3.820280895763163986e+00,5.737157423541789925e+00,6.287785775418845979e+00,-8.349906716992284983e-02,5.042694678250590812e+00,4.545690201897679472e+00
3.253625106982993564e+00,3.958586038951035224e+00,4.042288296830848005e+00,2.335732625654975081e+00,2.024875468724019356e+00,2.722059738068692614e+00,1.174953358496140021e+00,3.474493408616530665e+00,5.437814406837059300e-01,2.903348952336377575e+00,3.084545807190490319e+00,3.228761952847440941e+00,3.028452856676653759e+00,2.961923292428372267e+00,2.957705545874927733e+00,1.475780283112391622e+00,2.937404946770193703e+00,2.660973221927365184e+00,2.620341237246717636e+00,2.423270877845437266e+00,3.045539348188823769e+00,7.513623013502916947e-01,1.780935785578391106e-01,2.694573576587492969e+00,2.274264357270848969e+00,3.180981349555745741e+00,2.756023373088929418e+00,2.903281222099767245e+00,2.605970112493777524e+00,3.081017677591748605e+00,3.719615292255959993e+00,-2.400605877753066719e-01,2.964595558127935959e+00,3.059325529989103565e+00
1.812658165495754758e+00,2.928409139887577783e+00,2.335732625654975081e+00,3.406412206220119199e+00,1.249161068659984553e+00,1.669070063851140207e+00,6.640272398697126821e-01,2.486019863431211618e+00,8.828513198160213848e-01,2.014451169578042489e+00,2.063013749238037597e+00,1.853031543818387528e+00,1.891175981626632696e+00,1.831450227512026130e+00,1.756472855568345981e+00,1.820533344826944511e+00,2.504842711918681353e+00,1.764711315259616109e+00,1.618260071794046961e+00,1.590564562308735663e+00,2.058186430554953539e+00,4.115720187920617890e-01,8.836332961843239298e-02,2.194933778300466098e+00,1.310604707867173868e+00,2.640518690466662655e+00,1.989193948611222451e+00,1.758239999014834520e+00,1.654637366155821132e+00,2.313627939338332773e+00,3.145613851449122311e+00,-2.118047645142805413e-01,2.129407853013073559e+00,1.920287668786828661e+00
2.521399676126322653e+00,3.885579001163734336e+00,2.024875468724019356e+00,1.249161068659984553e+00,3.834221009919392298e+00,2.361100677918097634e+00,7.600440862267474618e-01,3.172705946099056096e+00,6.449334704357513326e-01,2.139906039689920991e+00,2.261672690552857468e+00,2.432186639902966352e+00,2.343404614276311637e+00,2.350978086189813521e+00,2.265151561797675406e+00,1.274178155151495684e+00,2.787000720403430165e+00,2.170883387004413301e+00,1.994741670720215021e+00,2.299632409533951094e+00,2.414176554255003104e+00,7.874748320598027318e-01,7.950914050329678517e-02,2.518191725827994887e+00,1.554267312772073195e+00,3.111422396542058877e+00,2.289121908268627159e+00,2.337647544163195867e+00,1.982347037417887092e+00,2.993066886687318462e+00,3.003072489825067137e+00,-1.904020097408398449e-01,2.511504904284861617e+00,2.316608069749827248e+00
4.151241618383197718e+00,4.640309342462554554e+00,2.722059738068692614e+00,1.669070063851140207e+00,2.361100677918097634e+00,5.147867421140427169e+00,2.285064251365387378e+00,3.373101244389157038e+00,-3.661619737822404130e-01,3.682499122585558560e+00,3.958358219064198380e+00,4.923403259671582433e+00,4.228891256026430234e+00,4.116680725821830755e+00,4.567388506794568315e+00,1.900750574167691775e+00,4.426638917793979111e+00,3.731646645198247736e+00,3.587214994242921673e+00,3.449377805417193521e+00,4.079490668620584515e+00,1.055729670153750632e+00,2.198092470244872865e-01,4.713815121083195336e+00,2.950501511615746697e+00,5.366845433442715141e+00,4.030256943888559817e+00,4.126975721788824991e+00,3.720212549797135448e+00,5.172004014555835028e+00,4.766016661638217577e+00,-1.407126452351780965e-01,4.600360817442382455e+00,4.267897715028110994e+00
1.971540986029107545e+00,2.187895990985724293e+00,1.174953358496140021e+00,6.640272398697126821e-01,7.600440862267474618e-01,2.285064251365387378e+00,1.910854694013256250e+00,1.545037528708387509e+00,-3.207765579493742081e-01,1.773189909426203803e+00,1.880554649065020678e+00,2.323307205881453008e+00,2.118109218085201473e+00,2.004617970678956418e+00,2.130183672087134550e+00,9.326884593834086079e-01,2.037941247098382203e+00,1.787758067594769074e+00,1.838635789888497074e+00,1.625156241341308538e+00,1.878978381739938364e+00,4.754046881638338551e-01,1.991576821481570170e-01,2.176073986047576625e+00,1.586457647051583209e+00,2.298327063155364947e+00,1.982950452253256390e+00,1.946074417058160089e+00,1.827472615433878955e+00,2.468490046733861742e+00,2.352505095160981607e+00,7.708932386751994603e-02,2.235196325326798572e+00,2.056819511233982212e+00
3.747156869385306344e+00,5.539717626486219793e+00,3.474493408616530665e+00,2.486019863431211618e+00,3.172705946099056096e+00,3.373101244389157038e+00,1.545037528708387509e+00,4.731375724251729586e+00,1.181843370749160238e+00,3.442186085746474333e+00,3.558663620858445231e+00,3.753905263870832787e+00,3.570941265570243495e+00,3.598642932349801260e+00,3.479203738709057969e+00,1.800731486555552152e+00,3.826142639878320928e+00,3.280415494215218608e+00,3.107543301171732164e+00,2.949854995720678108e+00,3.624632871331018524e+00,9.839602485083902561e-01,1.917504571790972501e-01,3.667241347462270262e+00,2.634219778460555439e+00,4.314736252301287323e+00,3.409909549347638791e+00,3.486204582258380924e+00,3.066461834011656951e+00,4.133828790276395715e+00,4.578958062668944784e+00,-2.308061745346633720e-01,3.771004069971489514e+00,3.569672862957100623e+00
5.389479647063950135e-02,9.909487774692284923e-01,5.437814406837059300e-01,8.828513198160213848e-01,6.449334704357513326e-01,-3.661619737822404130e-01,-3.207765579493742081e-01,1.181843370749160238e+00,4.361457800983918887e+00,2.898669408715037199e-01,1.931358483827867178e-01,-1.474117813667955024e-01,1.176043199577144838e-03,1.666902696279142226e-01,-9.437900608956406590e-02,-3.855081922799864086e-02,1.338349475706391567e-01,-9.359087242702926641e-04,3.997315419711933854e-02,1.876127554507478132e-02,2.171123521479722540e-01,6.164682991706128129e-02,-1.140330892992385964e-01,-3.270138970130955641e-02,4.899359025669752093e-02,3.682061954694633432e-02,9.973585207716260947e-02,6.207784051376465106e-02,2.714135300383609117e-02,-6.849989840464455748e-02,2.029321035164304010e-01,-4.279319495840730458e-02,1.188973517477468975e-02,1.002407502047278007e-02
3.593667838605012488e+00,4.366691501086754634e+00,2.903348952336377575e+00,2.014451169578042489e+00,2.139906039689920991e+00,3.682499122585558560e+00,1.773189909426203803e+00,3.442186085746474333e+00,2.898669408715037199e-01,3.292219027270646414e+00,3.426571187557339915e+00,3.901594123478365095e+00,3.532963074706445550e+00,3.498482226970170750e+00,3.617151758831093300e+00,1.704683853727317899e+00,3.712959257184031525e+00,3.200327568053483507e+00,3.051518080894536578e+00,2.877180451822253460e+00,3.446219113472785978e+00,9.496394904223316447e-01,2.086460725698700558e-01,3.758467818901664259e+00,2.607293930755075095e+00,4.091331145441435169e+00,3.382214039862330157e+00,3.466858363760639161e+00,3.125984397416405880e+00,4.070501019032180423e+00,4.142621406449156218e+00,-1.525161782906117314e-01,3.725243059190068706e+00,3.563737231311073117e+00
