4.930853816879353368e-02,5.185728810684190476e-02,3.088839279640418281e-02,5.293959954964712333e-02,4.503982599893838895e-02,8.839152112870720876e-03,4.643047530710359139e-02,4.260780214565581397e-02,9.138895423300994261e-03,4.614559793249978226e-02,4.541204836685594493e-02,-1.138234446389739096e-03,4.695614418085698044e-02,4.584118192106109019e-02
5.185728810684190476e-02,6.580483280414146929e-02,3.823127116636459988e-02,5.514766372597863786e-02,5.374896765165743800e-02,1.797573873188736127e-02,5.056454453708881386e-02,4.804161325536473320e-02,1.017484186436960411e-02,5.228251500695488274e-02,5.067360541372002009e-02,2.377149948881240676e-04,5.194299569467626665e-02,5.028499488673623952e-02
3.088839279640418281e-02,3.823127116636459988e-02,4.066769302271715930e-02,3.289089501871640675e-02,3.617238117456764157e-02,1.634008190210775244e-02,2.934424125108646766e-02,2.837086137476288461e-02,6.698293481240614328e-03,3.008479576743786077e-02,2.960683267976250629e-02,-9.889077197178881753e-04,3.002372066112354507e-02,2.928229239016238994e-02
5.293959954964712333e-02,5.514766372597863786e-02,3.289089501871640675e-02,6.874176570390973240e-02,4.547090693696211050e-02,-1.864862613923101925e-03,5.467871302521812998e-02,5.055131479463991634e-02,8.077931786309980669e-03,5.563160856062383808e-02,5.281835283470561609e-02,-3.060114391553847677e-04,5.633107386575506720e-02,5.406690989380681656e-02
4.503982599893838895e-02,5.374896765165743800e-02,3.617238117456764157e-02,4.547090693696211050e-02,5.209149824889297564e-02,2.484984217656699759e-02,4.364683200181321970e-02,4.182768791910051326e-02,8.071213889343776399e-03,4.365266894052866747e-02,4.346009309015610306e-02,-1.328566356275141542e-03,4.425871959478345358e-02,4.348214298952285395e-02
8.839152112870720876e-03,1.797573873188736127e-02,1.634008190210775244e-02,-1.864862613923101925e-03,2.484984217656699759e-02,1.069676210333792565e-01,6.936276196234916237e-03,9.583691607399254242e-03,1.580813195116646721e-03,7.279861798871761595e-03,9.055006381929745635e-03,-1.373631976437297494e-03,6.645623726786564767e-03,7.540005310832532254e-03
4.643047530710359139e-02,5.056454453708881386e-02,2.934424125108646766e-02,5.467871302521812998e-02,4.364683200181321970e-02,6.936276196234916237e-03,4.686959459538043299e-02,4.383442907476260697e-02,7.995857644818207821e-03,4.722870384159073148e-02,4.577589936489333960e-02,-4.921457783960848237e-04,4.792088289725739830e-02,4.645630770055846070e-02
4.260780214565581397e-02,4.804161325536473320e-02,2.837086137476288461e-02,5.055131479463991634e-02,4.182768791910051326e-02,9.583691607399254242e-03,4.383442907476260697e-02,4.531241414353760072e-02,7.351414604712877554e-03,4.607050682128596003e-02,4.363956835682561430e-02,-3.573054619268875099e-04,4.634764274460873718e-02,4.440122603821561320e-02
9.138895423300994261e-03,1.017484186436960411e-02,6.698293481240614328e-03,8.077931786309980669e-03,8.071213889343776399e-03,1.580813195116646721e-03,7.995857644818207821e-03,7.351414604712877554e-03,8.004370178579788345e-03,8.345205965587181030e-03,8.422719928908990045e-03,-3.724542527174395403e-05,8.137698117895754424e-03,7.896755228502590207e-03
4.614559793249978226e-02,5.228251500695488274e-02,3.008479576743786077e-02,5.563160856062383808e-02,4.365266894052866747e-02,7.279861798871761595e-03,4.722870384159073148e-02,4.607050682128596003e-02,8.345205965587181030e-03,5.036748834667822972e-02,4.707477403703673458e-02,5.311703530338885522e-04,4.968699390673393668e-02,4.723125528719675226e-02
4.541204836685594493e-02,5.067360541372002009e-02,2.960683267976250629e-02,5.281835283470561609e-02,4.346009309015610306e-02,9.055006381929745635e-03,4.577589936489333960e-02,4.363956835682561430e-02,8.422719928908990045e-03,4.707477403703673458e-02,4.530364373820191387e-02,-2.555706203023089154e-04,4.718405937764682395e-02,4.555305778647672499e-02
-1.138234446389739096e-03,2.377149948881240676e-04,-9.889077197178881753e-04,-3.060114391553847677e-04,-1.328566356275141542e-03,-1.373631976437297494e-03,-4.921457783960848237e-04,-3.573054619268875099e-04,-3.724542527174395403e-05,5.311703530338885522e-04,-2.555706203023089154e-04,6.336734130507041055e-03,-6.273596490062521336e-06,-4.614535788072809822e-04
4.695614418085698044e-02,5.194299569467626665e-02,3.002372066112354507e-02,5.633107386575506720e-02,4.425871959478345358e-02,6.645623726786564767e-03,4.792088289725739830e-02,4.634764274460873718e-02,8.137698117895754424e-03,4.968699390673393668e-02,4.718405937764682395e-02,-6.273596490062521336e-06,4.988131549707136569e-02,4.783746276492868710e-02
4.584118192106109019e-02,5.028499488673623952e-02,2.928229239016238994e-02,5.406690989380681656e-02,4.348214298952285395e-02,7.540005310832532254e-03,4.645630770055846070e-02,4.440122603821561320e-02,7.896755228502590207e-03,4.723125528719675226e-02,4.555305778647672499e-02,-4.614535788072809822e-04,4.783746276492868710e-02,4.625731902893061992e-02
