9.338189386056189534e+00,4.404786680541103117e+00,6.875130072840789808e+00,6.434963579604579209e+00,4.714880332986471245e+00,1.833506763787720706e+00,-1.790842872008324260e+00,9.586888657648280798e+00,7.044745057232050911e+00,4.638917793964619563e+00,4.606659729448490559e+00,4.606659729448490559e+00,4.638917793964619563e+00,4.606659729448490559e+00,4.505723204994795950e+00,4.638917793964619563e+00,4.413111342351716537e+00,4.542143600416232552e+00,4.090530697190427389e+00,4.606659729448490559e+00,4.638917793964619563e+00,4.509885535900103548e+00,4.606659729448490559e+00,4.477627471383974544e+00,3.864724245577520811e+00,4.638917793964619563e+00,3.908428720083246155e+00,4.606659729448490559e+00,3.896982310093651591e+00,1.331945889698231411e-01,3.407908428720083815e+00,4.348595213319457642e+00,4.542143600416232552e+00,4.638917793964618674e+00,4.638917793964619563e+00,4.638917793964619563e+00,9.177939646201869195e+00,9.140478668054111466e+00,8.597294484911543577e+00,9.319458896982315110e+00,8.188345473465140856e+00,8.703433922996877570e+00,7.344432882414151820e+00,7.228928199791882392e+00,7.322580645161286483e+00,7.906347554630594132e+00,6.995837669094692401e+00,9.278876170655564692e+00,2.087408949011447135e+00,-3.204994797086367364e-01,6.500520291363161007e+00,7.024973985431842927e+00,8.609781477627471702e+00,9.482830385015605046e+00,-1.668054110301768533e+00,8.966701352757542764e+00,9.662851196670137810e+00,-1.251821019771071297e+00,6.971904266389176819e+00,1.316337148803329749e+00,7.403746097814776661e+00,8.232049947970862647e+00,1.316337148803329749e+00,8.260145681581684940e+00,7.372528616024974113e+00,6.835587929240373839e+00,8.829344432882413329e+00,5.329864724245577001e+00,5.225806451612904802e+00,5.490114464099895564e+00,7.283038501560874067e+00,5.764828303850156210e+00,4.737773152965661261e+00,5.014568158168572154e+00,6.770031217481789376e+00,6.434963579604579209e+00,6.677419354838711740e+00,6.043704474505721791e+00,7.299687825182103573e+00,6.464099895941728846e+00,6.713839750260143902e+00,7.549427679500521293e+00,5.715920915712797701e+00,6.907388137356918811e+00,7.577523413111341810e+00,7.109261186264309806e+00,6.549427679500520405e+00,8.760665972944849500e+00,6.956295525494276433e+00,8.764828303850155322e+00
4.404786680541103117e+00,1.268886576482829831e+01,2.987513007284078093e+00,2.566077003121747691e+00,-8.012486992716010004e-02,-5.952133194588968834e+00,6.305931321540063639e-01,3.852237252861602457e+00,5.446409989594171996e+00,8.574401664932360667e-01,7.929240374609782815e-01,5.026014568158168050e-01,5.348595213319459196e-01,3.413111342351716759e-01,4.505723204994800390e-01,5.348595213319459196e-01,2.767950052029135022e-01,3.090530697190426168e-01,-8.844953173777314603e-01,5.348595213319458086e-01,5.026014568158168050e-01,7.606659729448490559e-01,-1.352757544224771243e-02,3.735691987513005685e-01,-2.070759625390218572e-01,5.026014568158168050e-01,-3.381893860561915877e-01,4.703433922996878014e-01,-1.103017689906348880e-01,8.428720083246617201e-02,-3.850156087408947436e-01,8.324661810613936952e-02,8.896982310093654034e-01,4.058272632674297387e-01,5.348595213319459196e-01,4.380853277835587423e-01,4.821019771071801685e+00,4.514047866805411147e+00,4.756503642039542790e+00,4.299687825182103573e+00,6.015608740894902162e+00,3.792924037460979836e+00,2.192507804370447566e+00,3.990634755463058791e+00,5.612903225806451069e+00,3.958376690946930676e+00,1.689906347554631427e+00,4.324661810613943835e+00,1.092611862643079856e+00,-6.191467221644119112e-01,6.530697190426637100e+00,4.989594172736731892e+00,5.460978147762746815e+00,3.648283038501559883e+00,2.939646201873048259e+00,5.261186264308011395e+00,4.817898022892820542e+00,-1.405827263267430016e+00,2.793964620187304071e+00,4.058272632674296276e-01,3.143600416233089945e+00,2.561914672216440536e+00,4.058272632674296276e-01,2.251821019771071519e+00,3.140478668054109690e+00,3.138397502601456779e+00,2.640998959417273362e+00,2.655567117585847736e+00,1.548387096774193283e+00,2.723204994797085554e+00,2.699271592091571303e+00,3.286160249739853878e+00,1.367325702393340503e+00,3.246618106139437465e+00,3.044745057232050911e+00,2.985431841831424737e+00,3.064516129032258007e+00,3.159209157127991663e+00,2.778355879292404129e+00,2.736732570239333029e+00,2.987513007284078537e+00,2.545265348595213695e+00,2.884495317377730572e+00,2.761706555671174623e+00,2.815816857440166743e+00,2.575442247658687567e+00,2.738813735691987716e+00,2.621227887617064933e+00,3.679500520291362875e+00,3.060353798126950853e+00
6.875130072840789808e+00,2.987513007284078093e+00,7.837669094693028526e+00,7.262226847034338739e+00,8.938605619146718917e-01,2.073881373569198772e+00,1.810613943808532467e+00,8.337148803329863966e+00,6.932362122788761738e+00,3.985431841831425626e+00,3.985431841831425626e+00,4.017689906347554185e+00,4.049947970863683189e+00,3.662851196670135145e+00,3.825182101977107063e+00,4.049947970863683189e+00,3.533818938605619131e+00,3.888657648283038171e+00,1.662851196670135145e+00,3.759625390218522156e+00,4.049947970863683189e+00,3.695109261186264149e+00,3.598335067637877138e+00,3.404786680541102672e+00,1.243496357960457654e+00,4.017689906347554185e+00,2.668054110301769644e+00,3.985431841831425626e+00,1.598335067637877138e+00,1.925078043704474273e-01,2.220603537981269415e+00,3.404786680541102672e+00,3.920915712799167174e+00,3.920915712799167174e+00,4.049947970863683189e+00,3.953173777315296622e+00,7.544224765868886351e+00,7.521331945889699000e+00,6.995837669094692401e+00,7.412070759625390082e+00,6.460978147762748591e+00,7.178980228928199203e+00,4.986472424557750749e+00,3.813735691987512499e+00,4.870967741935483986e+00,5.845993756503641059e+00,3.355879292403745495e+00,6.317377731529656870e+00,7.200832466181059655e-01,-4.360041623309052761e-01,4.221644120707596315e+00,5.832466181061393584e+00,6.186264308012486168e+00,7.556711758584805594e+00,-8.813735691987508725e-01,6.814776274713838511e+00,7.374609781477627912e+00,-1.598335067637877138e+00,7.740894901144641516e+00,1.082206035379812858e+00,8.286160249739854322e+00,8.014568158168572154e+00,1.082206035379812858e+00,7.886576482830385260e+00,7.245577523413111898e+00,6.444328824141519085e+00,8.558792924037460281e+00,4.812695109261186488e+00,3.193548387096774022e+00,6.595213319458895995e+00,7.542143600416232552e+00,7.010405827263267220e+00,2.226847034339230369e+00,5.367325702393340059e+00,7.646201873048906528e+00,7.326742976066595858e+00,7.193548387096774022e+00,6.843912591050987260e+00,7.408949011446411603e+00,6.190426638917793767e+00,7.224765868886577458e+00,7.798126951092612558e+00,7.079084287200831938e+00,7.515088449531738490e+00,8.154006243496358053e+00,7.545265348595211918e+00,5.830385015608740673e+00,8.656607700312175524e+00,7.607700312174817014e+00,8.623309053069718288e+00
6.434963579604579209e+00,2.566077003121747691e+00,7.262226847034338739e+00,6.951092611862643267e+00,8.439125910509882589e-01,1.865764828303849932e+00,1.725286160249739131e+00,7.844953173777314603e+00,6.496357960457856073e+00,3.606659729448490559e+00,3.606659729448490559e+00,3.638917793964620007e+00,3.671175858480749010e+00,3.542143600416233440e+00,3.473465140478667390e+00,3.671175858480749010e+00,3.219562955254943404e+00,3.477627471383974989e+00,1.864724245577523476e+00,3.477627471383975877e+00,3.638917793964620007e+00,3.187304890738814400e+00,3.380853277835587978e+00,3.058272632674297942e+00,1.413111342351717648e+00,3.671175858480749898e+00,2.618106139438085567e+00,3.574401664932362443e+00,1.574401664932362443e+00,1.654526534859521170e-01,2.020811654526534884e+00,2.993756503642039490e+00,3.509885535900104436e+00,3.606659729448491891e+00,3.671175858480749010e+00,3.671175858480749898e+00,7.016649323621225953e+00,7.043704474505721791e+00,6.565036420395420791e+00,6.867845993756503731e+00,5.994797086368366834e+00,6.767950052029136465e+00,4.796045785639958758e+00,3.616024973985432212e+00,4.612903225806451069e+00,5.486992715920915309e+00,3.221644120707596315e+00,5.827263267429759530e+00,7.003121748178979811e-01,-7.075962539021851683e-01,3.919875130072839831e+00,5.412070759625390082e+00,5.803329864724245724e+00,6.998959417273671768e+00,-9.906347554630592356e-01,6.386056191467220700e+00,6.920915712799168062e+00,-1.574401664932361777e+00,7.326742976066595858e+00,9.937565036420392683e-01,7.790842872008323816e+00,7.490114464099894676e+00,9.937565036420392683e-01,7.647242455775232095e+00,6.662851196670135145e+00,5.738813735691987716e+00,8.184183142559833257e+00,4.458896982310092127e+00,2.774193548387096531e+00,6.361082206035379549e+00,7.186264308012487056e+00,6.474505723204995178e+00,1.963579604578563176e+00,5.014568158168573930e+00,7.124869927159208416e+00,6.854318418314256256e+00,6.709677419354838079e+00,6.334027055150884600e+00,6.912591050988552865e+00,5.947970863683663012e+00,6.778355879292403685e+00,7.420395421436005279e+00,6.748178980228927593e+00,7.100936524453694609e+00,7.706555671175857825e+00,7.238293444328824933e+00,5.452653485952133394e+00,8.276795005202913558e+00,7.020811654526535328e+00,8.184183142559833257e+00
4.714880332986471245e+00,-8.012486992716010004e-02,8.938605619146718917e-01,8.439125910509882589e-01,8.657648283038497539e+00,3.084287200832465548e+00,-6.091571279916752069e+00,4.163371488033298817e+00,5.525494276795004378e-01,3.320499479708636681e+00,3.610822060353798157e+00,3.320499479708636681e+00,3.320499479708636681e+00,3.643080124869927605e+00,3.394380853277834564e+00,3.320499479708636681e+00,3.288241415192508121e+00,3.514047866805411147e+00,5.030176899063475204e+00,3.030176899063475648e+00,3.288241415192507677e+00,3.352757544224765685e+00,4.417273673257024136e+00,2.997918834547346645e+00,4.965660770031218085e+00,3.288241415192507233e+00,3.625390218522372088e+00,3.288241415192507677e+00,4.868886576482831074e+00,-7.388137356919874388e-02,3.856399583766908279e+00,4.126951092611863103e+00,3.288241415192507677e+00,3.836628511966701183e+00,3.320499479708636681e+00,3.223725286160249226e+00,4.059313215400624841e+00,4.175858480749217172e+00,3.801248699271594589e+00,4.644120707596253617e+00,3.600416233090528273e+00,3.997918834547346645e+00,5.233090530697189102e+00,5.097814776274713466e+00,3.129032258064516903e+00,3.904266389177937668e+00,6.686784599375648952e+00,5.598335067637877138e+00,5.130072840790839139e-01,4.370447450572318565e-02,3.027055150884495838e+00,2.427679500520290468e+00,4.418314255983351480e+00,5.171696149843913126e+00,-1.964620187304890297e+00,4.300728407908427364e+00,5.016649323621228618e+00,3.433922996878276818e-02,1.248699271592090820e+00,8.688865764828305194e-01,1.156087408949011852e+00,3.614984391259103980e+00,8.688865764828305194e-01,3.914672216441204888e+00,2.694068678459935917e+00,2.031217481789802548e+00,3.513007284079084691e+00,1.927159209157128128e+00,5.741935483870965307e+00,-9.334027055150878605e-01,1.718002081165453276e+00,-6.763787721123881713e-02,5.235171696149845566e+00,8.543184183142559229e-01,9.448491155046827572e-01,9.729448491155040513e-01,1.322580645161290036e+00,4.661810613943808690e-01,2.841831425598333905e+00,2.617065556711758667e+00,1.539021852237253185e+00,2.537981269510925397e+00,-4.172736732570236917e-01,1.474505723204994512e+00,1.708636836628512734e+00,2.036420395421436158e+00,2.892819979188343549e+00,3.038501560874089513e+00,9.531737773152963999e-01,3.577523413111341810e+00
1.833506763787720706e+00,-5.952133194588968834e+00,2.073881373569198772e+00,1.865764828303849932e+00,3.084287200832465548e+00,7.560874089490115857e+00,-1.585848074921956119e+00,2.546305931321540150e+00,-4.880332986472424861e-01,2.195629552549427377e+00,2.260145681581685828e+00,2.292403746097814832e+00,2.260145681581685828e+00,2.324661810613943835e+00,2.250780437044744620e+00,2.260145681581685828e+00,2.324661810613943835e+00,2.324661810613944279e+00,2.518210197710717857e+00,2.131113423517169370e+00,2.227887617065556380e+00,2.098855359001040810e+00,2.356919875130073283e+00,2.034339229968782359e+00,2.324661810613943835e+00,2.260145681581685828e+00,2.052029136316337432e+00,2.260145681581685828e+00,2.292403746097814832e+00,9.365244536940688092e-03,2.111342351716961385e+00,2.421436004162331290e+00,2.227887617065556380e+00,2.324661810613944279e+00,2.260145681581685828e+00,2.260145681581685828e+00,1.618106139438085345e+00,2.049947970863684077e+00,1.198751300728408520e+00,2.001040582726326456e+00,-1.488033298647231384e-01,2.227887617065555936e+00,2.250780437044745508e+00,2.892819979188347435e-01,-7.741935483870974188e-01,1.289281997918834799e+00,2.603537981269510748e+00,2.369406867845993858e+00,-1.061394380853278196e+00,6.982310093652445149e-01,-2.349635796045785874e+00,-1.696149843912591604e-01,3.236212278876172133e-01,2.925078043704473885e+00,-4.454734651404785417e+00,8.605619146722169877e-01,1.822060353798127252e+00,-6.659729448491154280e-02,2.235171696149844678e+00,6.472424557752342045e-01,2.295525494276795087e+00,3.514047866805411591e+00,6.472424557752342045e-01,3.246618106139437909e+00,2.951092611862642823e+00,2.452653485952132506e+00,3.390218522372528742e+00,2.137356919875129435e+00,3.193548387096774466e+00,1.255983350676378674e+00,2.443288241415191742e+00,1.551508844953173538e+00,3.184183142559833701e+00,1.403746097814775995e+00,2.022892819979188239e+00,1.898022892819978935e+00,2.032258064516129004e+00,1.888657648283038837e+00,2.964620187304891186e+00,2.447450572320499340e+00,2.202913631633715674e+00,2.655567117585848180e+00,1.288241415192507677e+00,2.202913631633715674e+00,2.484911550468262398e+00,2.382934443288240889e+00,2.720083246618106632e+00,3.219562955254942960e+00,2.369406867845993858e+00,3.390218522372527854e+00
-1.790842872008324260e+00,6.305931321540063639e-01,1.810613943808532467e+00,1.725286160249739131e+00,-6.091571279916752069e+00,-1.585848074921956119e+00,6.434963579604578321e+00,-6.389177939646194515e-01,1.722164412070760209e+00,-8.772112382934449393e-01,-1.006243496357960954e+00,-9.094693028095739429e-01,-8.772112382934447172e-01,-1.361082206035380215e+00,-9.781477627471387715e-01,-8.772112382934447172e-01,-1.393340270551508997e+00,-1.070759625390218961e+00,-3.457856399583766560e+00,-1.038501560874089735e+00,-8.772112382934447172e-01,-1.103017689906347965e+00,-1.715920915712799699e+00,-1.457856399583767226e+00,-3.973985431841831950e+00,-9.417273673257027244e-01,-1.962539021852237608e+00,-9.094693028095738319e-01,-3.651404786680541914e+00,1.009365244536940681e-01,-1.817898022892819876e+00,-1.683662851196670474e+00,-9.739854318418321721e-01,-1.199791883454735197e+00,-8.772112382934447172e-01,-1.006243496357960510e+00,-1.112382934443288951e+00,-1.246618106139439242e+00,-9.510926118626437109e-01,-1.616024973985432656e+00,-9.729448491155043843e-01,-1.167533818938605084e+00,-2.784599375650363751e+00,-3.642039542143598929e+00,-1.580645161290323397e+00,-1.383975026014566678e+00,-4.584807492195630552e+00,-3.172736732570237805e+00,-1.073881373569198772e+00,3.891779396462021201e-01,-1.273673257023933525e+00,-2.330905306971901014e-01,-1.970863683662851473e+00,-1.936524453694068892e+00,1.912591050988553310e+00,-1.549427679500519961e+00,-1.950052029136315257e+00,-7.034339229968780138e-01,1.584807492195629441e+00,-3.933402705515089415e-01,1.855359001040583156e+00,-2.195629552549424324e-01,-3.933402705515089415e-01,-2.882414151925080659e-01,-2.081165452653477022e-01,-3.579604578564002382e-01,-4.162330905307034395e-02,-3.798126951092615222e-01,-3.774193548387096531e+00,2.361082206035379993e+00,8.314255983350677948e-01,2.248699271592091709e+00,-4.391259105098855642e+00,8.210197710718002417e-01,1.770031217481789820e+00,1.757544224765868357e+00,1.193548387096774022e+00,1.624349635796045632e+00,1.706555671175857825e-01,-8.428720083246561690e-02,1.068678459937565384e+00,8.074921956295529890e-01,2.748178980228928037e+00,1.391259105098855198e+00,1.351716961498438341e+00,1.077003121748179471e+00,-1.063475546305930663e+00,3.090530697190422837e-01,1.311134235171696139e+00,2.289281997918829123e-02
9.586888657648280798e+00,3.852237252861602457e+00,8.337148803329863966e+00,7.844953173777314603e+00,4.163371488033298817e+00,2.546305931321540150e+00,-6.389177939646194515e-01,1.076378772112382975e+01,8.108220603537983351e+00,5.623309053069719177e+00,5.655567117585848180e+00,5.720083246618106187e+00,5.752341311134235191e+00,5.558792924037461169e+00,5.544224765868885463e+00,5.752341311134235191e+00,5.300728407908429141e+00,5.655567117585848180e+00,4.332986472424558144e+00,5.558792924037462058e+00,5.752341311134235191e+00,5.365244536940686260e+00,5.558792924037461169e+00,5.171696149843913126e+00,3.687825182101976740e+00,5.720083246618106187e+00,4.582726326742974976e+00,5.720083246618107076e+00,3.913631633714879765e+00,1.758584807492195035e-01,4.105098855359001320e+00,5.332986472424557256e+00,5.558792924037462058e+00,5.687825182101977184e+00,5.752341311134235191e+00,5.687825182101977184e+00,9.929240374609777930e+00,9.862643080124868789e+00,9.219562955254943404e+00,1.000520291363163494e+01,8.675338189386053500e+00,9.429760665972946043e+00,7.737773152965663037e+00,6.704474505723204913e+00,7.064516129032257119e+00,8.252861602497398863e+00,6.598335067637876250e+00,9.266389177939643673e+00,1.725286160249740464e+00,-3.798126951092610781e-01,6.380853277835585757e+00,7.506763787721124181e+00,8.843912591050987260e+00,1.023829344432882493e+01,-1.693028095733611016e+00,9.431841831425598954e+00,1.017481789802289072e+01,-1.365244536940686704e+00,8.466181061394379981e+00,1.429760665972944489e+00,9.026014568158169382e+00,9.634755463059313740e+00,1.429760665972944489e+00,9.716961498439127709e+00,8.336108220603536623e+00,7.327783558792924978e+00,1.046722164412070555e+01,5.493236212278875819e+00,5.096774193548386123e+00,6.699271592091569083e+00,8.635796045785641084e+00,7.015608740894899498e+00,4.114464099895941196e+00,5.502601456815815695e+00,8.211238293444324654e+00,7.812695109261185600e+00,7.870967741935483097e+00,7.185223725286158825e+00,8.403746097814774885e+00,7.237252861602496701e+00,7.982310093652445815e+00,9.084287200832466880e+00,7.183142559833504137e+00,8.369406867845993858e+00,9.198751300728408964e+00,8.592091571279917517e+00,6.922996878251819197e+00,1.042039542143600528e+01,8.040582726326743312e+00,1.033818938605618953e+01
7.044745057232050911e+00,5.446409989594171996e+00,6.932362122788761738e+00,6.496357960457856073e+00,5.525494276795004378e-01,-4.880332986472424861e-01,1.722164412070760209e+00,8.108220603537983351e+00,8.603537981269511192e+00,3.440166493236212819e+00,3.440166493236213263e+00,3.536940686784600274e+00,3.569198751300729278e+00,3.182101977107180790e+00,3.378772112382934623e+00,3.569198751300729278e+00,2.988553590010405880e+00,3.407908428720083815e+00,1.246618106139438353e+00,3.246618106139438353e+00,3.569198751300729278e+00,3.085327783558793335e+00,3.117585848074922339e+00,2.795005202913632303e+00,5.046826222684709373e-01,3.536940686784600274e+00,2.165452653485951284e+00,3.536940686784599386e+00,8.595213319458898660e-01,1.581685744016649298e-01,2.048907388137356733e+00,2.924037460978147873e+00,3.375650364203954368e+00,3.440166493236212819e+00,3.569198751300729278e+00,3.472424557752341823e+00,7.568158168574400158e+00,7.338189386056191310e+00,7.052029136316335212e+00,7.236212278876170245e+00,7.092611862643078524e+00,6.859521331945890310e+00,4.830385015608741561e+00,4.150884495317377798e+00,5.709677419354840744e+00,6.279916753381893813e+00,3.132154006243496713e+00,6.081165452653483960e+00,4.505723204994798170e-01,-9.209157127991675074e-01,5.664932362122789833e+00,6.271592091571280392e+00,6.558792924037461169e+00,7.024973985431840262e+00,-1.602497398543184237e-01,7.250780437044745064e+00,7.414151925078044769e+00,-1.053069719042664110e+00,6.932362122788761738e+00,8.595213319458895329e-01,7.439125910509885031e+00,7.108220603537979798e+00,8.595213319458895329e-01,6.950052029136316811e+00,6.027055150884494950e+00,5.107180020811654231e+00,7.547346514047864829e+00,3.696149843912591049e+00,2.064516129032258895e+00,5.850156087408948657e+00,6.594172736732569540e+00,6.160249739854318562e+00,9.063475546305933550e-01,4.166493236212277296e+00,6.777315296566077230e+00,6.464099895941727070e+00,6.193548387096774022e+00,5.951092611862642379e+00,6.355879292403745495e+00,5.055150884495316355e+00,6.254942767950051774e+00,6.910509885535900843e+00,6.430801248699270722e+00,6.674297606659729709e+00,7.268470343392299249e+00,6.700312174817897315e+00,4.491155046826222907e+00,7.647242455775233871e+00,6.500520291363163672e+00,7.547346514047866606e+00
4.638917793964619563e+00,8.574401664932360667e-01,3.985431841831425626e+00,3.606659729448490559e+00,3.320499479708636681e+00,2.195629552549427377e+00,-8.772112382934449393e-01,5.623309053069719177e+00,3.440166493236212819e+00,7.086368366285119791e+00,6.892819979188345769e+00,6.860561914672216766e+00,6.957336108220603776e+00,6.634755463059313740e+00,6.746097814776274681e+00,6.957336108220603776e+00,6.054110301768990787e+00,6.537981269510925841e+00,4.376690946930279935e+00,6.731529656607701639e+00,6.925078043704474773e+00,6.537981269510925841e+00,6.344432882414152708e+00,6.086368366285119791e+00,3.505723204994797282e+00,6.925078043704475661e+00,4.643080124869926273e+00,6.892819979188346657e+00,3.667013527575441856e+00,2.434963579604579320e-01,4.572320499479709532e+00,5.796045785639958758e+00,6.796045785639959647e+00,6.828303850156088650e+00,6.957336108220603776e+00,6.860561914672216766e+00,5.070759625390219405e+00,5.008324661810614309e+00,4.296566077003121542e+00,5.381893860561916654e+00,4.098855359001039922e+00,4.441207075962537942e+00,4.520291363163371656e+00,3.198751300728408520e+00,2.483870967741934610e+00,3.843912591050988592e+00,3.369406867845992970e+00,3.830385015608740229e+00,1.758584807492195257e+00,1.154006243496357831e+00,3.264308012486992983e+00,3.557752341311135158e+00,4.414151925078043881e+00,5.826222684703433963e+00,-5.650364203954213460e-01,4.793964620187304959e+00,5.115504682622269428e+00,8.491155046826223129e-01,4.082206035379812192e+00,7.960457856399584253e-01,4.780437044745056596e+00,5.881373569198752094e+00,7.960457856399584253e-01,5.412070759625390970e+00,3.825182101977107063e+00,2.833506763787721372e+00,6.500520291363163672e+00,2.732570239334027207e+00,2.838709677419355426e+00,2.171696149843912682e+00,3.944849115504682757e+00,2.726326742976066253e+00,1.950052029136315923e+00,1.529656607700312199e+00,3.885535900104057916e+00,3.638917793964620007e+00,3.580645161290322953e+00,2.718002081165451944e+00,3.725286160249739797e+00,3.536940686784600274e+00,3.533818938605620019e+00,4.851196670135275113e+00,3.171696149843912238e+00,4.211238293444328207e+00,4.898022892819979823e+00,4.311134235171696361e+00,1.915712799167532232e+00,5.805411030176898635e+00,3.346514047866806063e+00,6.210197710718002639e+00
