1.000000000000000000e+00,6.482207800296738709e-01,9.304612365127236107e-01,2.896687839713614210e-01,9.249305819557603892e-01,3.913875533881938096e-01,6.428479581726607162e-01,9.829759058170643993e-01,9.594498480525108786e-01,1.395112607122936388e-01,8.088338128180806441e-01,9.543056053921944448e-01,-2.920708975629772719e-01,9.618921355728777822e-01,9.838141057098368503e-01,-1.816368106064606969e-01,-1.962693876639178270e-01,-6.045725460279434138e-01
6.482207800296737599e-01,1.000000000000000000e+00,6.871875312747615094e-01,2.870970564958306159e-01,8.313723270046911029e-01,7.139796460266534250e-01,7.278338337037973949e-01,6.992171921130976298e-01,5.370438441521974138e-01,-1.741725500157603190e-01,4.618261843450864323e-01,6.031128277305275454e-01,-1.644345764880572602e-01,6.329052972054991510e-01,6.617104993334718133e-01,-4.033152410361274254e-01,-4.177192199342804613e-01,-6.939553448472520758e-01
9.304612365127236107e-01,6.871875312747615094e-01,1.000000000000000000e+00,4.845384267142203716e-01,9.141849828410451018e-01,3.354452821231159731e-01,6.144390890554197737e-01,9.197884641168355691e-01,8.787570366728379989e-01,1.277142307152202005e-01,6.763915711559937982e-01,8.825040694227807014e-01,-3.577241081247235499e-01,8.700562668151882173e-01,9.152955996508501668e-01,-1.108676147540115925e-01,-1.248434950649414815e-01,-5.278103545002175156e-01
2.896687839713614210e-01,2.870970564958306159e-01,4.845384267142203716e-01,1.000000000000000000e+00,3.418861612508415360e-01,-4.290310613475419727e-02,1.573416685139696070e-01,1.873718760968228481e-01,1.341999983845134081e-01,-1.178026940656238669e-01,-2.628857816905001976e-01,7.861347317012332137e-02,-6.962511603335278521e-01,6.361346281054811036e-02,1.738489833922275685e-01,1.216163875736833710e-01,1.171693308907214570e-01,-6.479207229302502702e-02
9.249305819557605002e-01,8.313723270046911029e-01,9.141849828410451018e-01,3.418861612508415360e-01,1.000000000000000000e+00,6.472045238351413765e-01,8.131029647661521809e-01,9.309280975680311876e-01,8.268692060387524689e-01,3.423808981426492565e-02,7.054489618081297708e-01,8.673103145852418816e-01,-2.277516949318573181e-01,8.821595350752797771e-01,9.101605203062765881e-01,-2.981283026926738189e-01,-3.156824853721925117e-01,-7.597300833870234138e-01
3.913875533881938096e-01,7.139796460266534250e-01,3.354452821231159731e-01,-4.290310613475419727e-02,6.472045238351413765e-01,1.000000000000000000e+00,8.373533661999231770e-01,4.488701912412252915e-01,2.443877095035686953e-01,-2.705572536055460553e-01,3.704723557013061552e-01,3.582258946221201223e-01,1.283382962196348565e-01,4.171484235005151198e-01,3.986320026971719166e-01,-4.529909082772550777e-01,-4.690166631383447249e-01,-7.779863696724864663e-01
6.428479581726607162e-01,7.278338337037973949e-01,6.144390890554196627e-01,1.573416685139696347e-01,8.131029647661521809e-01,8.373533661999231770e-01,1.000000000000000000e+00,6.870262857598276041e-01,5.172641477684291056e-01,5.534378450976400188e-02,5.864244278383869968e-01,6.226540406603532363e-01,4.856881826261950225e-02,6.588457061702085449e-01,6.474389110460767593e-01,-1.935728137724805065e-01,-2.117152022534283251e-01,-6.353499138893662357e-01
9.829759058170643993e-01,6.992171921130976298e-01,9.197884641168355691e-01,1.873718760968228481e-01,9.309280975680311876e-01,4.488701912412252915e-01,6.870262857598277151e-01,1.000000000000000000e+00,9.626947503290119723e-01,1.849844411256225118e-01,8.734611547016798427e-01,9.815560526958325704e-01,-1.900769854400244374e-01,9.892336013402787120e-01,9.974624564380223379e-01,-1.589505744112860441e-01,-1.743955493427369885e-01,-5.947852484188048683e-01
9.594498480525108786e-01,5.370438441521974138e-01,8.787570366728378879e-01,1.341999983845134081e-01,8.268692060387524689e-01,2.443877095035686953e-01,5.172641477684291056e-01,9.626947503290119723e-01,1.000000000000000000e+00,2.708621730008771156e-01,8.852740608198080841e-01,9.816924746430288895e-01,-2.075177954520703860e-01,9.734078175480329609e-01,9.795134723785847708e-01,-9.123088465506801192e-02,-1.038424633971031380e-01,-4.932119409081459627e-01
1.395112607122936388e-01,-1.741725500157603190e-01,1.277142307152202005e-01,-1.178026940656238669e-01,3.423808981426492565e-02,-2.705572536055460553e-01,5.534378450976400188e-02,1.849844411256225118e-01,2.708621730008771156e-01,1.000000000000000000e+00,3.505211774313571893e-01,3.083104014882208088e-01,2.644838959873567208e-01,2.422481394049771641e-01,2.089428238547688943e-01,6.460202058275463788e-01,6.423690249706529576e-01,3.508841078165002014e-01
8.088338128180806441e-01,4.618261843450864323e-01,6.763915711559937982e-01,-2.628857816905001976e-01,7.054489618081296598e-01,3.704723557013061552e-01,5.864244278383869968e-01,8.734611547016797317e-01,8.852740608198080841e-01,3.505211774313571338e-01,1.000000000000000000e+00,9.304990783108391117e-01,1.568694467773436574e-01,9.323503108981241461e-01,8.833097760119469344e-01,-8.145446852834617446e-02,-9.387488671481493407e-02,-4.387543710798262331e-01
9.543056053921944448e-01,6.031128277305275454e-01,8.825040694227807014e-01,7.861347317012332137e-02,8.673103145852418816e-01,3.582258946221201779e-01,6.226540406603532363e-01,9.815560526958325704e-01,9.816924746430288895e-01,3.083104014882208088e-01,9.304990783108391117e-01,1.000000000000000000e+00,-1.062421924701162784e-01,9.935265080993856968e-01,9.887921963310282170e-01,-8.346187831237072974e-02,-9.780836748745168341e-02,-5.192229190259199934e-01
-2.920708975629772719e-01,-1.644345764880572602e-01,-3.577241081247235499e-01,-6.962511603335278521e-01,-2.277516949318573181e-01,1.283382962196348565e-01,4.856881826261949531e-02,-1.900769854400244374e-01,-2.075177954520703860e-01,2.644838959873567208e-01,1.568694467773436851e-01,-1.062421924701162784e-01,1.000000000000000000e+00,-1.066405673703658269e-01,-1.954561978234971298e-01,5.173881789932262970e-02,5.254604767591686265e-02,1.076471245629277984e-01
9.618921355728777822e-01,6.329052972054991510e-01,8.700562668151882173e-01,6.361346281054811036e-02,8.821595350752797771e-01,4.171484235005151198e-01,6.588457061702085449e-01,9.892336013402787120e-01,9.734078175480329609e-01,2.422481394049771641e-01,9.323503108981240350e-01,9.935265080993856968e-01,-1.066405673703658269e-01,1.000000000000000000e+00,9.923831554179148862e-01,-1.366528489014280090e-01,-1.513861051025778559e-01,-5.590160457028302554e-01
9.838141057098368503e-01,6.617104993334718133e-01,9.152955996508501668e-01,1.738489833922275685e-01,9.101605203062765881e-01,3.986320026971719166e-01,6.474389110460768704e-01,9.974624564380223379e-01,9.795134723785847708e-01,2.089428238547688943e-01,8.833097760119469344e-01,9.887921963310282170e-01,-1.954561978234971298e-01,9.923831554179148862e-01,1.000000000000000000e+00,-1.423741664748630342e-01,-1.571866227936214722e-01,-5.724418574231657786e-01
-1.816368106064606691e-01,-4.033152410361274254e-01,-1.108676147540115925e-01,1.216163875736833710e-01,-2.981283026926738189e-01,-4.529909082772551332e-01,-1.935728137724805065e-01,-1.589505744112860441e-01,-9.123088465506802580e-02,6.460202058275463788e-01,-8.145446852834617446e-02,-8.346187831237072974e-02,5.173881789932262970e-02,-1.366528489014280090e-01,-1.423741664748630342e-01,1.000000000000000000e+00,9.997796747580135479e-01,6.994617359510553189e-01
-1.962693876639178270e-01,-4.177192199342804613e-01,-1.248434950649414815e-01,1.171693308907214570e-01,-3.156824853721925117e-01,-4.690166631383447249e-01,-2.117152022534283251e-01,-1.743955493427369885e-01,-1.038424633971031380e-01,6.423690249706529576e-01,-9.387488671481493407e-02,-9.780836748745169729e-02,5.254604767591686265e-02,-1.513861051025778559e-01,-1.571866227936214722e-01,9.997796747580135479e-01,1.000000000000000000e+00,7.131856222977349669e-01
-6.045725460279434138e-01,-6.939553448472520758e-01,-5.278103545002175156e-01,-6.479207229302502702e-02,-7.597300833870235248e-01,-7.779863696724864663e-01,-6.353499138893662357e-01,-5.947852484188048683e-01,-4.932119409081459627e-01,3.508841078165002014e-01,-4.387543710798262331e-01,-5.192229190259199934e-01,1.076471245629277845e-01,-5.590160457028302554e-01,-5.724418574231657786e-01,6.994617359510553189e-01,7.131856222977349669e-01,1.000000000000000000e+00
