2.750454994371925659e+11,8.476832149320344238e+11,4.149424689560042572e+10,-9.852551953465150595e+08,6.559313921530754883e+12,1.144658888834547251e+07,9.649093517048908234e+09,4.728836652819916992e+11,1.651222849167013245e+11,6.885123270089488983e+09,2.113986011725411072e+11,2.642306035829979553e+11,1.809885778439126909e+08,5.863514539761687012e+11,6.353008539831174316e+11,-6.013274871575441360e+09,-7.795124267873048782e+09,-1.087990552079854126e+11
8.476832149320344238e+11,5.190450424562058594e+12,2.198690110858314209e+11,-1.678247467456503296e+10,2.912282712745142188e+13,5.253894635556711257e+07,3.022819676457960892e+10,1.800295094352919678e+12,6.780363042826942139e+11,2.057150412569199371e+10,9.453705608150146484e+11,1.054962052284843018e+12,9.877787686347557306e+08,2.360058431602953613e+12,2.469455074733539551e+12,-1.774369677759104919e+10,-2.347538343938293457e+10,-3.483708781149323120e+11
4.149424689560042572e+10,2.198690110858314209e+11,3.700191952010821533e+10,2.594421910676378608e+08,1.931305540941808105e+12,3.547969250468260609e+06,2.700631431425598145e+09,7.427172900870657349e+10,3.833172301235172272e+10,1.596246127041622877e+09,3.451170753781581879e+10,4.697865865852342224e+10,-1.117685820343392491e+08,9.937502829041001892e+10,1.122620784047336273e+11,1.490124280449531794e+09,1.281819168104058266e+09,-1.292415674214776421e+10
-9.852551953465150595e+08,-1.678247467456503296e+10,2.594421910676378608e+08,4.409628455463059545e+08,7.079256983407894135e+09,-1.912537127991674060e+04,3.039781428668054342e+08,4.256460243711759567e+09,1.058955815195629120e+09,-9.390307058688865602e+07,-2.592074627070758343e+09,9.582954448553590775e+08,-5.488316723517169803e+07,1.730540002651403666e+09,5.259067229994798660e+09,2.676278237773157284e+07,-1.608655775754422508e+07,-2.547391612664932251e+09
6.559313921530754883e+12,2.912282712745142188e+13,1.931305540941808105e+12,7.079256983407894135e+09,2.626475064792347500e+14,4.716780483127991557e+08,2.879884052724932251e+11,1.524808233035982031e+13,5.527961829157299805e+12,7.546259057080438232e+10,6.357695692675513672e+12,8.215939635878446289e+12,-1.336100764255150986e+10,1.881394699908310156e+13,2.069149459357415234e+13,-1.689967485809708557e+11,-2.231209564975213318e+11,-3.291996208824028809e+12
1.144658888834547251e+07,5.253894635556711257e+07,3.547969250468260609e+06,-1.912537127991674060e+04,4.716780483127991557e+08,8.529391467221647645e+02,4.739207542143600294e+05,2.620579085837668180e+07,9.606756532570239156e+06,1.258911861602498248e+05,1.127137800228928216e+07,1.420758521217481792e+07,-2.165164172736733235e+04,3.268016160093652830e+07,3.567110090728408843e+07,-2.762814546305931290e+05,-3.658642781477626995e+05,-5.444477281997919083e+06
9.649093517048908234e+09,3.022819676457960892e+10,2.700631431425598145e+09,3.039781428668054342e+08,2.879884052724932251e+11,4.739207542143600294e+05,1.362476719088449240e+09,2.475295988216545486e+10,8.531781009294483185e+09,4.347230098584807515e+08,7.979879573116543770e+09,1.337335832290426636e+10,-3.268338863163371384e+07,2.805956884762538910e+10,3.311561236321540451e+10,2.187816920457856655e+08,1.008231457752341032e+08,-7.080875799362121582e+09
4.728836652819916992e+11,1.800295094352919678e+12,7.427172900870657349e+10,4.256460243711759567e+09,1.524808233035982031e+13,2.620579085837668180e+07,2.475295988216545486e+10,1.170270759191675049e+12,3.913416846430623779e+11,7.596297248135276794e+09,4.436762446558771973e+11,6.163958738741767578e+11,-7.718713962164411545e+08,1.386352413902929443e+12,1.554444795619198242e+12,-1.570127182192611885e+10,-2.047436873572632599e+10,-2.895042754467544556e+11
1.651222849167013245e+11,6.780363042826942139e+11,3.833172301235172272e+10,1.058955815195629120e+09,5.527961829157299805e+12,9.606756532570239156e+06,8.531781009294483185e+09,3.913416846430623779e+11,1.412045397478043823e+11,3.863636498167533398e+09,1.562001595165546265e+11,2.141416931714994507e+11,-2.927196718938605785e+08,4.738607811462519531e+11,5.302373443178439941e+11,-4.183414408635796070e+09,-5.700553815758584976e+09,-9.275179921088343811e+10
6.885123270089488983e+09,2.057150412569199371e+10,1.596246127041622877e+09,-9.390307058688865602e+07,7.546259057080438232e+10,1.258911861602498248e+05,4.347230098584807515e+08,7.596297248135276794e+09,3.863636498167533398e+09,1.440944135723204851e+09,6.247657853142560959e+09,6.793806752243495941e+09,3.768730135900103301e+07,1.191284876788969994e+10,1.142579952930697632e+10,1.035960904584807515e+09,1.030404863920915484e+09,2.359683784568155706e+08
